

Data analysis for each instance 
AVG,MED,MAX,MIN
1,1,1,1,
1,1,1,1,
0.922,0.922,0.922,0.922,
1,1,1,1,
1,1,1,1,
1,1,1,1,
0.972,0.972,0.972,0.972,
0.965,0.965,0.965,0.965,
0.89,0.89,0.89,0.89,
0.882,0.882,0.882,0.882,
0.879,0.879,0.879,0.879,
0.915,0.915,0.915,0.915,
0.813,0.813,0.813,0.813,
0.939,0.939,0.939,0.939,
1,1,1,1,
1,1,1,1,
0.944,0.944,0.944,0.944,
0.994,0.994,0.994,0.994,
0.907,0.907,0.907,0.907,
0.97,0.97,0.97,0.97,
0.824,0.824,0.824,0.824,
0.991,0.991,0.991,0.991,
0.981,0.981,0.981,0.981,
0.992,0.992,0.992,0.992,
0.968,0.968,0.968,0.968,
0.988,0.988,0.988,0.988,
0.776,0.776,0.776,0.776,
0.998,0.998,0.998,0.998,
0.935,0.935,0.935,0.935,
0.891,0.891,0.891,0.891,
1,1,1,1,
0.892,0.892,0.892,0.892,
0.954,0.954,0.954,0.954,
0.926,0.926,0.926,0.926,
0.968,0.968,0.968,0.968,
0.968,0.968,0.968,0.968,
0.997,0.997,0.997,0.997,
0.96,0.96,0.96,0.96,
1,1,1,1,
0.963,0.963,0.963,0.963,
0.917,0.917,0.917,0.917,
0.949,0.949,0.949,0.949,
0.911,0.911,0.911,0.911,
0.984,0.984,0.984,0.984,
0.954,0.954,0.954,0.954,
0.984,0.984,0.984,0.984,
1,1,1,1,
1,1,1,1,
0.978,0.978,0.978,0.978,
0.797,0.797,0.797,0.797,
1,1,1,1,
1,1,1,1,
1,1,1,1,
1,1,1,1,
0.898,0.898,0.898,0.898,
0.875,0.875,0.875,0.875,
0.976,0.976,0.976,0.976,
0.987,0.987,0.987,0.987,
0.932,0.932,0.932,0.932,
0.97,0.97,0.97,0.97,
0.867,0.867,0.867,0.867,
0.948,0.948,0.948,0.948,
0.974,0.974,0.974,0.974,
1,1,1,1,
0.97,0.97,0.97,0.97,
0.951,0.951,0.951,0.951,
1,1,1,1,
0.864,0.864,0.864,0.864,
0.886,0.886,0.886,0.886,
0.925,0.925,0.925,0.925,
0.968,0.968,0.968,0.968,
0.979,0.979,0.979,0.979,
0.94,0.94,0.94,0.94,
0.968,0.968,0.968,0.968,
0.972,0.972,0.972,0.972,
0.979,0.979,0.979,0.979,
0.919,0.919,0.919,0.919,
0.95,0.95,0.95,0.95,
1,1,1,1,
0.992,0.992,0.992,0.992,
0.858,0.858,0.858,0.858,
0.813,0.813,0.813,0.813,
1,1,1,1,
0.826,0.826,0.826,0.826,
1,1,1,1,
1,1,1,1,
0.943,0.943,0.943,0.943,
1,1,1,1,
0.968,0.968,0.968,0.968,
0.885,0.885,0.885,0.885,
0.934,0.934,0.934,0.934,
0.997,0.997,0.997,0.997,
0.921,0.921,0.921,0.921,
1,1,1,1,
0.832,0.832,0.832,0.832,
0.952,0.952,0.952,0.952,
0.94,0.94,0.94,0.94,
0.959,0.959,0.959,0.959,
0.967,0.967,0.967,0.967,


0.724,0.724,0.724,0.724,
0.873,0.873,0.873,0.873,
0.724,0.724,0.724,0.724,
0.711,0.711,0.711,0.711,
0.744,0.744,0.744,0.744,
0.842,0.842,0.842,0.842,
0.756,0.756,0.756,0.756,
0.834,0.834,0.834,0.834,
0.818,0.818,0.818,0.818,
0.653,0.653,0.653,0.653,
0.675,0.675,0.675,0.675,
0.786,0.786,0.786,0.786,
0.702,0.702,0.702,0.702,
0.633,0.633,0.633,0.633,
0.686,0.686,0.686,0.686,
0.806,0.806,0.806,0.806,
0.716,0.716,0.716,0.716,
0.849,0.849,0.849,0.849,
0.733,0.733,0.733,0.733,
0.69,0.69,0.69,0.69,
0.69,0.69,0.69,0.69,
0.562,0.562,0.562,0.562,
0.693,0.693,0.693,0.693,
0.669,0.669,0.669,0.669,
0.848,0.848,0.848,0.848,
0.745,0.745,0.745,0.745,
0.662,0.662,0.662,0.662,
0.66,0.66,0.66,0.66,
0.856,0.856,0.856,0.856,
0.607,0.607,0.607,0.607,
0.705,0.705,0.705,0.705,
0.817,0.817,0.817,0.817,
0.821,0.821,0.821,0.821,
0.753,0.753,0.753,0.753,
0.65,0.65,0.65,0.65,
0.734,0.734,0.734,0.734,
0.704,0.704,0.704,0.704,
0.709,0.709,0.709,0.709,
0.741,0.741,0.741,0.741,
0.783,0.783,0.783,0.783,
0.785,0.785,0.785,0.785,
0.734,0.734,0.734,0.734,
0.762,0.762,0.762,0.762,
0.633,0.633,0.633,0.633,
0.702,0.702,0.702,0.702,
0.663,0.663,0.663,0.663,
0.7,0.7,0.7,0.7,
0.812,0.812,0.812,0.812,
0.768,0.768,0.768,0.768,
0.614,0.614,0.614,0.614,
0.631,0.631,0.631,0.631,
0.725,0.725,0.725,0.725,
0.776,0.776,0.776,0.776,
0.613,0.613,0.613,0.613,
0.722,0.722,0.722,0.722,
0.73,0.73,0.73,0.73,
0.61,0.61,0.61,0.61,
0.746,0.746,0.746,0.746,
0.767,0.767,0.767,0.767,
0.754,0.754,0.754,0.754,
0.764,0.764,0.764,0.764,
0.703,0.703,0.703,0.703,
0.842,0.842,0.842,0.842,
0.801,0.801,0.801,0.801,
0.741,0.741,0.741,0.741,
0.793,0.793,0.793,0.793,
0.613,0.613,0.613,0.613,
0.897,0.897,0.897,0.897,
0.777,0.777,0.777,0.777,
0.712,0.712,0.712,0.712,
0.734,0.734,0.734,0.734,
0.702,0.702,0.702,0.702,
0.652,0.652,0.652,0.652,
0.768,0.768,0.768,0.768,
0.702,0.702,0.702,0.702,
0.691,0.691,0.691,0.691,
0.905,0.905,0.905,0.905,
0.701,0.701,0.701,0.701,
0.797,0.797,0.797,0.797,
0.803,0.803,0.803,0.803,
0.731,0.731,0.731,0.731,
0.603,0.603,0.603,0.603,
0.741,0.741,0.741,0.741,
0.863,0.863,0.863,0.863,
0.685,0.685,0.685,0.685,
0.748,0.748,0.748,0.748,
0.765,0.765,0.765,0.765,
0.766,0.766,0.766,0.766,
0.723,0.723,0.723,0.723,
0.714,0.714,0.714,0.714,
0.64,0.64,0.64,0.64,
0.748,0.748,0.748,0.748,
0.743,0.743,0.743,0.743,
0.705,0.705,0.705,0.705,
0.529,0.529,0.529,0.529,
0.661,0.661,0.661,0.661,
0.743,0.743,0.743,0.743,
0.816,0.816,0.816,0.816,
0.741,0.741,0.741,0.741,
0.714,0.714,0.714,0.714,


0.653,0.653,0.653,0.653,
0.71,0.71,0.71,0.71,
0.863,0.863,0.863,0.863,
0.649,0.649,0.649,0.649,
0.782,0.782,0.782,0.782,
0.75,0.75,0.75,0.75,
0.708,0.708,0.708,0.708,
0.741,0.741,0.741,0.741,
0.792,0.792,0.792,0.792,
0.646,0.646,0.646,0.646,
0.671,0.671,0.671,0.671,
0.67,0.67,0.67,0.67,
0.644,0.644,0.644,0.644,
0.576,0.576,0.576,0.576,
0.73,0.73,0.73,0.73,
0.751,0.751,0.751,0.751,
0.597,0.597,0.597,0.597,
0.656,0.656,0.656,0.656,
0.7,0.7,0.7,0.7,
0.582,0.582,0.582,0.582,
0.799,0.799,0.799,0.799,
0.51,0.51,0.51,0.51,
0.749,0.749,0.749,0.749,
0.626,0.626,0.626,0.626,
0.841,0.841,0.841,0.841,
0.737,0.737,0.737,0.737,
0.707,0.707,0.707,0.707,
0.595,0.595,0.595,0.595,
0.768,0.768,0.768,0.768,
0.595,0.595,0.595,0.595,
0.574,0.574,0.574,0.574,
0.73,0.73,0.73,0.73,
0.688,0.688,0.688,0.688,
0.743,0.743,0.743,0.743,
0.574,0.574,0.574,0.574,
0.738,0.738,0.738,0.738,
0.696,0.696,0.696,0.696,
0.764,0.764,0.764,0.764,
0.698,0.698,0.698,0.698,
0.697,0.697,0.697,0.697,
0.783,0.783,0.783,0.783,
0.764,0.764,0.764,0.764,
0.713,0.713,0.713,0.713,
0.732,0.732,0.732,0.732,
0.589,0.589,0.589,0.589,
0.633,0.633,0.633,0.633,
0.737,0.737,0.737,0.737,
0.756,0.756,0.756,0.756,
0.715,0.715,0.715,0.715,
0.592,0.592,0.592,0.592,
0.551,0.551,0.551,0.551,
0.699,0.699,0.699,0.699,
0.797,0.797,0.797,0.797,
0.633,0.633,0.633,0.633,
0.666,0.666,0.666,0.666,
0.744,0.744,0.744,0.744,
0.557,0.557,0.557,0.557,
0.809,0.809,0.809,0.809,
0.701,0.701,0.701,0.701,
0.701,0.701,0.701,0.701,
0.763,0.763,0.763,0.763,
0.673,0.673,0.673,0.673,
0.743,0.743,0.743,0.743,
0.705,0.705,0.705,0.705,
0.69,0.69,0.69,0.69,
0.878,0.878,0.878,0.878,
0.559,0.559,0.559,0.559,
0.746,0.746,0.746,0.746,
0.453,0.453,0.453,0.453,
0.737,0.737,0.737,0.737,
0.621,0.621,0.621,0.621,
0.661,0.661,0.661,0.661,
0.661,0.661,0.661,0.661,
0.68,0.68,0.68,0.68,
0.796,0.796,0.796,0.796,
0.817,0.817,0.817,0.817,
0.793,0.793,0.793,0.793,
0.662,0.662,0.662,0.662,
0.72,0.72,0.72,0.72,
0.738,0.738,0.738,0.738,
0.718,0.718,0.718,0.718,
0.576,0.576,0.576,0.576,
0.564,0.564,0.564,0.564,
0.753,0.753,0.753,0.753,
0.607,0.607,0.607,0.607,
0.674,0.674,0.674,0.674,
0.597,0.597,0.597,0.597,
0.7,0.7,0.7,0.7,
0.876,0.876,0.876,0.876,
0.699,0.699,0.699,0.699,
0.614,0.614,0.614,0.614,
0.683,0.683,0.683,0.683,
0.699,0.699,0.699,0.699,
0.708,0.708,0.708,0.708,
0.529,0.529,0.529,0.529,
0.62,0.62,0.62,0.62,
0.793,0.793,0.793,0.793,
0.716,0.716,0.716,0.716,
0.657,0.657,0.657,0.657,
0.763,0.763,0.763,0.763,


0.727,0.73,0.766,0.666,
0.714,0.705,0.768,0.703,
0.759,0.764,0.764,0.713,
0.644,0.634,0.691,0.605,
0.728,0.728,0.768,0.696,
0.732,0.738,0.738,0.681,
0.707,0.699,0.776,0.671,
0.71,0.701,0.747,0.689,
0.774,0.786,0.82,0.731,
0.712,0.714,0.758,0.658,
0.694,0.689,0.789,0.626,
0.745,0.748,0.791,0.689,
0.674,0.686,0.705,0.617,
0.744,0.746,0.825,0.669,
0.701,0.692,0.814,0.657,
0.717,0.711,0.785,0.696,
0.702,0.663,0.86,0.652,
0.753,0.758,0.802,0.693,
0.646,0.645,0.687,0.611,
0.679,0.696,0.73,0.62,
0.693,0.693,0.708,0.641,
0.597,0.591,0.673,0.548,
0.825,0.808,0.923,0.666,
0.752,0.75,0.768,0.75,
0.789,0.788,0.832,0.75,
0.697,0.687,0.757,0.646,
0.72,0.718,0.811,0.627,
0.652,0.68,0.744,0.564,
0.768,0.762,0.85,0.712,
0.654,0.644,0.777,0.608,
0.914,0.976,1,0.719,
0.816,0.81,0.893,0.763,
0.719,0.703,0.879,0.602,
0.812,0.809,0.842,0.744,
0.723,0.722,0.77,0.683,
0.718,0.71,0.742,0.693,
0.751,0.752,0.825,0.707,
0.73,0.738,0.778,0.692,
0.712,0.708,0.8,0.64,
0.75,0.738,0.829,0.693,
0.753,0.756,0.777,0.695,
0.732,0.736,0.754,0.705,
0.746,0.758,0.758,0.693,
0.785,0.811,0.911,0.64,
0.718,0.675,1,0.675,
0.712,0.716,0.759,0.675,
0.691,0.669,0.785,0.663,
0.697,0.7,0.718,0.684,
0.697,0.7,0.7,0.671,
0.692,0.694,0.766,0.605,
0.655,0.658,0.736,0.582,
0.684,0.688,0.711,0.644,
0.751,0.744,0.813,0.706,
0.712,0.705,0.791,0.691,
0.679,0.68,0.701,0.658,
0.715,0.72,0.731,0.705,
0.812,0.8,0.952,0.689,
0.831,0.828,1,0.653,
0.898,0.918,0.923,0.788,
0.749,0.746,0.844,0.676,
0.715,0.712,0.739,0.706,
0.631,0.626,0.674,0.6,
0.694,0.687,0.801,0.648,
0.765,0.732,0.93,0.698,
0.725,0.72,0.819,0.669,
0.744,0.734,0.771,0.734,
0.75,0.699,0.978,0.634,
0.789,0.796,0.864,0.71,
0.661,0.647,0.799,0.634,
0.687,0.682,0.713,0.676,
0.694,0.682,0.769,0.633,
0.803,0.858,0.858,0.699,
0.699,0.697,0.756,0.641,
0.686,0.689,0.713,0.659,
0.788,0.791,0.877,0.672,
0.718,0.717,0.772,0.687,
0.696,0.685,0.793,0.651,
0.632,0.635,0.657,0.598,
0.745,0.741,0.782,0.723,
0.729,0.714,0.772,0.704,
0.703,0.706,0.737,0.674,
0.712,0.72,0.795,0.544,
0.666,0.676,0.676,0.576,
0.735,0.742,0.791,0.681,
0.725,0.73,0.73,0.679,
0.643,0.633,0.734,0.584,
0.749,0.765,0.765,0.678,
0.79,0.789,0.84,0.763,
0.736,0.707,0.908,0.648,
0.817,0.822,0.822,0.773,
0.692,0.673,0.888,0.62,
0.708,0.712,0.74,0.671,
0.721,0.726,0.761,0.67,
0.713,0.717,0.744,0.679,
0.778,0.775,0.91,0.685,
0.669,0.689,0.689,0.521,
0.736,0.733,0.774,0.677,
0.649,0.637,0.73,0.637,
0.693,0.7,0.7,0.674,
0.722,0.731,0.775,0.663,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.993,1,1,0.891,
MEDs,0.993,1,1,0.891,
MEDs,0.993,1,1,0.891,
MEDs,0.993,1,1,0.891,


AVGs,0.693,0.7,0.882,0.453,
MEDs,0.693,0.7,0.882,0.453,
MEDs,0.693,0.7,0.882,0.453,
MEDs,0.693,0.7,0.882,0.453,


AVGs,0.949,0.968,1,0.776,
MEDs,0.949,0.968,1,0.776,
MEDs,0.949,0.968,1,0.776,
MEDs,0.949,0.968,1,0.776,


AVGs,0.731,0.732,0.905,0.529,
MEDs,0.731,0.732,0.905,0.529,
MEDs,0.731,0.732,0.905,0.529,
MEDs,0.731,0.732,0.905,0.529,


AVGs,0.692,0.7,0.878,0.453,
MEDs,0.692,0.7,0.878,0.453,
MEDs,0.692,0.7,0.878,0.453,
MEDs,0.692,0.7,0.878,0.453,


AVGs,0.725,0.718,0.914,0.597,
MEDs,0.724,0.715,0.976,0.591,
MAXs,0.791,0.774,1,0.657,
MINs,0.668,0.674,0.788,0.521,



