

Data analysis for each instance 
AVG,MED,MAX,MIN
12938,12938,12938,12938,
10765,10765,10765,10765,
11317,11317,11317,11317,
12644,12644,12644,12644,
14666,14666,14666,14666,
17030,17030,17030,17030,
11037,11037,11037,11037,
16536,16536,16536,16536,
12953,12953,12953,12953,
10888,10888,10888,10888,
11055,11055,11055,11055,
11112,11112,11112,11112,
16539,16539,16539,16539,
10485,10485,10485,10485,
10385,10385,10385,10385,
11592,11592,11592,11592,
18043,18043,18043,18043,
12118,12118,12118,12118,
13430,13430,13430,13430,
17454,17454,17454,17454,
11614,11614,11614,11614,
10528,10528,10528,10528,
12148,12148,12148,12148,
13142,13142,13142,13142,
15053,15053,15053,15053,
12566,12566,12566,12566,
10845,10845,10845,10845,
12311,12311,12311,12311,
12573,12573,12573,12573,
11516,11516,11516,11516,
11718,11718,11718,11718,
12270,12270,12270,12270,
10523,10523,10523,10523,
12679,12679,12679,12679,
10767,10767,10767,10767,
13700,13700,13700,13700,
15264,15264,15264,15264,
12198,12198,12198,12198,
13053,13053,13053,13053,
13454,13454,13454,13454,
12359,12359,12359,12359,
11846,11846,11846,11846,
13537,13537,13537,13537,
10905,10905,10905,10905,
12474,12474,12474,12474,
12275,12275,12275,12275,
11163,11163,11163,11163,
10930,10930,10930,10930,
11633,11633,11633,11633,
10417,10417,10417,10417,
12658,12658,12658,12658,
12614,12614,12614,12614,
11263,11263,11263,11263,
13459,13459,13459,13459,
11462,11462,11462,11462,
9797,9797,9797,9797,
15339,15339,15339,15339,
12285,12285,12285,12285,
12824,12824,12824,12824,
12988,12988,12988,12988,
12885,12885,12885,12885,
12546,12546,12546,12546,
12621,12621,12621,12621,
13757,13757,13757,13757,
10728,10728,10728,10728,
13598,13598,13598,13598,
11763,11763,11763,11763,
14972,14972,14972,14972,
10406,10406,10406,10406,
13146,13146,13146,13146,
11295,11295,11295,11295,
12489,12489,12489,12489,
14756,14756,14756,14756,
12243,12243,12243,12243,
11223,11223,11223,11223,
13308,13308,13308,13308,
13540,13540,13540,13540,
12181,12181,12181,12181,
10720,10720,10720,10720,
13519,13519,13519,13519,
12099,12099,12099,12099,
10556,10556,10556,10556,
9483,9483,9483,9483,
11595,11595,11595,11595,
13959,13959,13959,13959,
8442,8442,8442,8442,
8835,8835,8835,8835,
8098,8098,8098,8098,
8926,8926,8926,8926,
9856,9856,9856,9856,
9028,9028,9028,9028,
10179,10179,10179,10179,
9871,9871,9871,9871,
8390,8390,8390,8390,
9633,9633,9633,9633,
10488,10488,10488,10488,
8624,8624,8624,8624,
9181,9181,9181,9181,
8373,8373,8373,8373,
8538,8538,8538,8538,
8902,8902,8902,8902,
12267,12267,12267,12267,
9025,9025,9025,9025,
12753,12753,12753,12753,
9053,9053,9053,9053,
9464,9464,9464,9464,
10165,10165,10165,10165,
8151,8151,8151,8151,
7837,7837,7837,7837,
9873,9873,9873,9873,
8584,8584,8584,8584,
9783,9783,9783,9783,
8845,8845,8845,8845,
8207,8207,8207,8207,
10323,10323,10323,10323,
8379,8379,8379,8379,
9899,9899,9899,9899,
9097,9097,9097,9097,
8555,8555,8555,8555,
7574,7574,7574,7574,
7398,7398,7398,7398,
10025,10025,10025,10025,
9455,9455,9455,9455,
7138,7138,7138,7138,
9137,9137,9137,9137,
8221,8221,8221,8221,
9278,9278,9278,9278,
7647,7647,7647,7647,
9770,9770,9770,9770,
9242,9242,9242,9242,
8636,8636,8636,8636,
8084,8084,8084,8084,
8106,8106,8106,8106,
8111,8111,8111,8111,
9539,9539,9539,9539,
8643,8643,8643,8643,
7937,7937,7937,7937,
8029,8029,8029,8029,
9040,9040,9040,9040,
9209,9209,9209,9209,
8943,8943,8943,8943,
10721,10721,10721,10721,
9498,9498,9498,9498,
8833,8833,8833,8833,
10317,10317,10317,10317,
9919,9919,9919,9919,
8556,8556,8556,8556,
11572,11572,11572,11572,
7861,7861,7861,7861,
10206,10206,10206,10206,
8545,8545,8545,8545,
8846,8846,8846,8846,
9849,9849,9849,9849,
8934,8934,8934,8934,
10283,10283,10283,10283,
8001,8001,8001,8001,
7969,7969,7969,7969,
7920,7920,7920,7920,
11668,11668,11668,11668,
8878,8878,8878,8878,
9345,9345,9345,9345,
10230,10230,10230,10230,
8326,8326,8326,8326,
8806,8806,8806,8806,
8647,8647,8647,8647,
8820,8820,8820,8820,
8969,8969,8969,8969,
11149,11149,11149,11149,
10327,10327,10327,10327,
9479,9479,9479,9479,
8348,8348,8348,8348,
8429,8429,8429,8429,
10190,10190,10190,10190,
9010,9010,9010,9010,
7514,7514,7514,7514,
9160,9160,9160,9160,
9393,9393,9393,9393,
8589,8589,8589,8589,
9026,9026,9026,9026,
9985,9985,9985,9985,
9236,9236,9236,9236,
8540,8540,8540,8540,
8546,8546,8546,8546,
10704,10704,10704,10704,
8005,8005,8005,8005,
8496,8496,8496,8496,
8865,8865,8865,8865,
8777,8777,8777,8777,
8018,8018,8018,8018,
7700,7700,7700,7700,
8779,8779,8779,8779,
8471,8471,8471,8471,
10212,10212,10212,10212,
7577,7577,7577,7577,
10348,10348,10348,10348,
9416,9416,9416,9416,
8980,8980,8980,8980,
8924,8924,8924,8924,
8155,8155,8155,8155,
10003,10003,10003,10003,
9094,9094,9094,9094,
8876,8876,8876,8876,
9601,9601,9601,9601,
8153,8153,8153,8153,
9940,9940,9940,9940,
9842,9842,9842,9842,
11680,11680,11680,11680,
8935,8935,8935,8935,
9710,9710,9710,9710,
7897,7897,7897,7897,
7920,7920,7920,7920,
9480,9480,9480,9480,
9286,9286,9286,9286,
8243,8243,8243,8243,
8970,8970,8970,8970,
9125,9125,9125,9125,
9519,9519,9519,9519,
8768,8768,8768,8768,
9779,9779,9779,9779,
8278,8278,8278,8278,
8605,8605,8605,8605,
9728,9728,9728,9728,
10921,10921,10921,10921,
8202,8202,8202,8202,
8089,8089,8089,8089,
10916,10916,10916,10916,
8502,8502,8502,8502,
8219,8219,8219,8219,
10586,10586,10586,10586,
8507,8507,8507,8507,
9454,9454,9454,9454,
7824,7824,7824,7824,
9862,9862,9862,9862,
10168,10168,10168,10168,
10989,10989,10989,10989,
8144,8144,8144,8144,
8780,8780,8780,8780,
9874,9874,9874,9874,
7977,7977,7977,7977,
8847,8847,8847,8847,
10075,10075,10075,10075,
10490,10490,10490,10490,
10237,10237,10237,10237,
8782,8782,8782,8782,
8309,8309,8309,8309,
13147,13147,13147,13147,
8746,8746,8746,8746,
9304,9304,9304,9304,
9446,9446,9446,9446,
11979,11979,11979,11979,
9239,9239,9239,9239,
10210,10210,10210,10210,
9207,9207,9207,9207,
8986,8986,8986,8986,
9017,9017,9017,9017,
9804,9804,9804,9804,
7536,7536,7536,7536,
8334,8334,8334,8334,
8280,8280,8280,8280,
9386,9386,9386,9386,
9628,9628,9628,9628,
10884,10884,10884,10884,
8013,8013,8013,8013,
8809,8809,8809,8809,
9274,9274,9274,9274,
9307,9307,9307,9307,
8542,8542,8542,8542,
9056,9056,9056,9056,
10554,10554,10554,10554,
9182,9182,9182,9182,
7903,7903,7903,7903,
8556,8556,8556,8556,
10975,10975,10975,10975,
10123,10123,10123,10123,
9820,9820,9820,9820,
8627,8627,8627,8627,
11645,11645,11645,11645,
11518,11518,11518,11518,
11954,11954,11954,11954,
11970,11970,11970,11970,
10320,10320,10320,10320,
11093,11093,11093,11093,
12971,12971,12971,12971,
11036,11036,11036,11036,
11795,11795,11795,11795,
13113,13113,13113,13113,
9607,9607,9607,9607,
10895,10895,10895,10895,
11417,11417,11417,11417,
12019,12019,12019,12019,
10777,10777,10777,10777,
13083,13083,13083,13083,
13123,13123,13123,13123,
8712,8712,8712,8712,
11359,11359,11359,11359,
9751,9751,9751,9751,
8469,8469,8469,8469,
8131,8131,8131,8131,
7918,7918,7918,7918,
8991,8991,8991,8991,
7731,7731,7731,7731,
13064,13064,13064,13064,
13661,13661,13661,13661,
11133,11133,11133,11133,
12729,12729,12729,12729,
11085,11085,11085,11085,
15129,15129,15129,15129,
10498,10498,10498,10498,
12262,12262,12262,12262,
8534,8534,8534,8534,
9845,9845,9845,9845,
7515,7515,7515,7515,
8474,8474,8474,8474,
8339,8339,8339,8339,
9698,9698,9698,9698,
11351,11351,11351,11351,
9389,9389,9389,9389,


7866,7866,7866,7866,
8299,8299,8299,8299,
7856,7856,7856,7856,
9721,9721,9721,9721,
8196,8196,8196,8196,
8214,8214,8214,8214,
7579,7579,7579,7579,
7573,7573,7573,7573,
8207,8207,8207,8207,
9654,9654,9654,9654,
8226,8226,8226,8226,
8165,8165,8165,8165,
8257,8257,8257,8257,
8007,8007,8007,8007,
7621,7621,7621,7621,
8269,8269,8269,8269,
9080,9080,9080,9080,
8237,8237,8237,8237,
8306,8306,8306,8306,
10063,10063,10063,10063,
8392,8392,8392,8392,
9692,9692,9692,9692,
8142,8142,8142,8142,
8602,8602,8602,8602,
7819,7819,7819,7819,
8362,8362,8362,8362,
8429,8429,8429,8429,
8495,8495,8495,8495,
8179,8179,8179,8179,
8943,8943,8943,8943,
9779,9779,9779,9779,
7625,7625,7625,7625,
10499,10499,10499,10499,
8182,8182,8182,8182,
8745,8745,8745,8745,
7133,7133,7133,7133,
7545,7545,7545,7545,
8285,8285,8285,8285,
8432,8432,8432,8432,
8089,8089,8089,8089,
7006,7006,7006,7006,
8059,8059,8059,8059,
7590,7590,7590,7590,
7990,7990,7990,7990,
9434,9434,9434,9434,
8076,8076,8076,8076,
8330,8330,8330,8330,
7992,7992,7992,7992,
7905,7905,7905,7905,
8182,8182,8182,8182,
10720,10720,10720,10720,
7887,7887,7887,7887,
8313,8313,8313,8313,
9163,9163,9163,9163,
7543,7543,7543,7543,
7786,7786,7786,7786,
9890,9890,9890,9890,
7547,7547,7547,7547,
9713,9713,9713,9713,
8474,8474,8474,8474,
7915,7915,7915,7915,
7648,7648,7648,7648,
8564,8564,8564,8564,
7983,7983,7983,7983,
7964,7964,7964,7964,
7520,7520,7520,7520,
11476,11476,11476,11476,
9456,9456,9456,9456,
13429,13429,13429,13429,
8078,8078,8078,8078,
9353,9353,9353,9353,
8297,8297,8297,8297,
7835,7835,7835,7835,
7929,7929,7929,7929,
8679,8679,8679,8679,
6987,6987,6987,6987,
8139,8139,8139,8139,
9068,9068,9068,9068,
7574,7574,7574,7574,
7942,7942,7942,7942,
7211,7211,7211,7211,
9075,9075,9075,9075,
8593,8593,8593,8593,
9004,9004,9004,9004,
8901,8901,8901,8901,
9280,9280,9280,9280,
8619,8619,8619,8619,
6963,6963,6963,6963,
8787,8787,8787,8787,
7654,7654,7654,7654,
10127,10127,10127,10127,
7967,7967,7967,7967,
7124,7124,7124,7124,
8576,8576,8576,8576,
8149,8149,8149,8149,
11129,11129,11129,11129,
7919,7919,7919,7919,
9410,9410,9410,9410,
8287,8287,8287,8287,
7894,7894,7894,7894,
7588,7588,7588,7588,
8401,8401,8401,8401,
7754,7754,7754,7754,
7667,7667,7667,7667,
9145,9145,9145,9145,
8438,8438,8438,8438,
8282,8282,8282,8282,
8118,8118,8118,8118,
10080,10080,10080,10080,
7773,7773,7773,7773,
11462,11462,11462,11462,
7333,7333,7333,7333,
8035,8035,8035,8035,
10098,10098,10098,10098,
7404,7404,7404,7404,
7309,7309,7309,7309,
8560,8560,8560,8560,
8566,8566,8566,8566,
8451,8451,8451,8451,
8648,8648,8648,8648,
9306,9306,9306,9306,
8935,8935,8935,8935,
8806,8806,8806,8806,
8951,8951,8951,8951,
8287,8287,8287,8287,
9152,9152,9152,9152,
7458,7458,7458,7458,
8030,8030,8030,8030,
7541,7541,7541,7541,
7813,7813,7813,7813,
7752,7752,7752,7752,
10295,10295,10295,10295,
7369,7369,7369,7369,
7153,7153,7153,7153,
8218,8218,8218,8218,
7285,7285,7285,7285,
8273,8273,8273,8273,
7393,7393,7393,7393,
9618,9618,9618,9618,
7886,7886,7886,7886,
8729,8729,8729,8729,
7626,7626,7626,7626,
8779,8779,8779,8779,
9045,9045,9045,9045,
8957,8957,8957,8957,
7553,7553,7553,7553,
9505,9505,9505,9505,
8651,8651,8651,8651,
8286,8286,8286,8286,
10199,10199,10199,10199,
8323,8323,8323,8323,
9085,9085,9085,9085,
7544,7544,7544,7544,
9144,9144,9144,9144,
8361,8361,8361,8361,
10080,10080,10080,10080,
8755,8755,8755,8755,
7990,7990,7990,7990,
7291,7291,7291,7291,
10885,10885,10885,10885,
7712,7712,7712,7712,
9012,9012,9012,9012,
7882,7882,7882,7882,
7223,7223,7223,7223,
8369,8369,8369,8369,
8539,8539,8539,8539,
8203,8203,8203,8203,
8190,8190,8190,8190,
8096,8096,8096,8096,
8131,8131,8131,8131,
7674,7674,7674,7674,
7691,7691,7691,7691,
7309,7309,7309,7309,
8689,8689,8689,8689,
8028,8028,8028,8028,
7858,7858,7858,7858,
7979,7979,7979,7979,
7995,7995,7995,7995,
8066,8066,8066,8066,
8614,8614,8614,8614,
8078,8078,8078,8078,
7512,7512,7512,7512,
7537,7537,7537,7537,
8443,8443,8443,8443,
7945,7945,7945,7945,
8073,8073,8073,8073,
8703,8703,8703,8703,
8565,8565,8565,8565,
12028,12028,12028,12028,
8179,8179,8179,8179,
8066,8066,8066,8066,
7448,7448,7448,7448,
8009,8009,8009,8009,
9237,9237,9237,9237,
8346,8346,8346,8346,
11372,11372,11372,11372,
7075,7075,7075,7075,
8546,8546,8546,8546,
8129,8129,8129,8129,
9927,9927,9927,9927,
8513,8513,8513,8513,
9010,9010,9010,9010,
9186,9186,9186,9186,
8009,8009,8009,8009,
7997,7997,7997,7997,
7983,7983,7983,7983,
8662,8662,8662,8662,
9546,9546,9546,9546,
9118,9118,9118,9118,
8089,8089,8089,8089,
8038,8038,8038,8038,
8192,8192,8192,8192,
8140,8140,8140,8140,
7225,7225,7225,7225,
7859,7859,7859,7859,
8034,8034,8034,8034,
8312,8312,8312,8312,
6977,6977,6977,6977,
9497,9497,9497,9497,
9451,9451,9451,9451,
8182,8182,8182,8182,
8904,8904,8904,8904,
8732,8732,8732,8732,
9047,9047,9047,9047,
9179,9179,9179,9179,
8879,8879,8879,8879,
7355,7355,7355,7355,
7553,7553,7553,7553,
8424,8424,8424,8424,
7325,7325,7325,7325,
7759,7759,7759,7759,
8382,8382,8382,8382,
7832,7832,7832,7832,
8117,8117,8117,8117,
8557,8557,8557,8557,
8612,8612,8612,8612,
8724,8724,8724,8724,
8031,8031,8031,8031,
7793,7793,7793,7793,
9150,9150,9150,9150,
8645,8645,8645,8645,
8155,8155,8155,8155,
7932,7932,7932,7932,
8897,8897,8897,8897,
9594,9594,9594,9594,
8441,8441,8441,8441,
8794,8794,8794,8794,
7126,7126,7126,7126,
9223,9223,9223,9223,
8177,8177,8177,8177,
11235,11235,11235,11235,
7563,7563,7563,7563,
7916,7916,7916,7916,
7598,7598,7598,7598,
8288,8288,8288,8288,
9182,9182,9182,9182,
8770,8770,8770,8770,
7542,7542,7542,7542,
10139,10139,10139,10139,
8834,8834,8834,8834,
8500,8500,8500,8500,
8657,8657,8657,8657,
9378,9378,9378,9378,
7673,7673,7673,7673,
7608,7608,7608,7608,
8531,8531,8531,8531,
7356,7356,7356,7356,
8928,8928,8928,8928,
6445,6445,6445,6445,
5927,5927,5927,5927,
5990,5990,5990,5990,
6639,6639,6639,6639,
6067,6067,6067,6067,
7073,7073,7073,7073,
6279,6279,6279,6279,
6375,6375,6375,6375,
5449,5449,5449,5449,
5961,5961,5961,5961,
8151,8151,8151,8151,
6639,6639,6639,6639,
5785,5785,5785,5785,
6094,6094,6094,6094,
6655,6655,6655,6655,
6557,6557,6557,6557,
7149,7149,7149,7149,
6409,6409,6409,6409,
7971,7971,7971,7971,
6110,6110,6110,6110,
6670,6670,6670,6670,
6237,6237,6237,6237,
5967,5967,5967,5967,
5442,5442,5442,5442,
6171,6171,6171,6171,
6717,6717,6717,6717,
6669,6669,6669,6669,
6053,6053,6053,6053,
6153,6153,6153,6153,
6304,6304,6304,6304,
6207,6207,6207,6207,
5795,5795,5795,5795,
5991,5991,5991,5991,
6291,6291,6291,6291,
5170,5170,5170,5170,
5970,5970,5970,5970,
7076,7076,7076,7076,
6751,6751,6751,6751,
6068,6068,6068,6068,
5968,5968,5968,5968,
6845,6845,6845,6845,
6052,6052,6052,6052,
5767,5767,5767,5767,
6378,6378,6378,6378,
6309,6309,6309,6309,
6568,6568,6568,6568,
6193,6193,6193,6193,
5742,5742,5742,5742,
5658,5658,5658,5658,
6146,6146,6146,6146,
5782,5782,5782,5782,
6116,6116,6116,6116,
5990,5990,5990,5990,
6102,6102,6102,6102,
5808,5808,5808,5808,
5828,5828,5828,5828,
7310,7310,7310,7310,
6208,6208,6208,6208,
6453,6453,6453,6453,
5944,5944,5944,5944,
6648,6648,6648,6648,
5831,5831,5831,5831,
6945,6945,6945,6945,
5441,5441,5441,5441,
6250,6250,6250,6250,
6189,6189,6189,6189,
6245,6245,6245,6245,
6491,6491,6491,6491,
6410,6410,6410,6410,
6641,6641,6641,6641,
5660,5660,5660,5660,
5375,5375,5375,5375,
5583,5583,5583,5583,
8328,8328,8328,8328,
5956,5956,5956,5956,
6105,6105,6105,6105,
6376,6376,6376,6376,
5791,5791,5791,5791,
6775,6775,6775,6775,
5879,5879,5879,5879,
5978,5978,5978,5978,
5888,5888,5888,5888,
6195,6195,6195,6195,
7010,7010,7010,7010,
6780,6780,6780,6780,
6239,6239,6239,6239,
5831,5831,5831,5831,
6005,6005,6005,6005,
6221,6221,6221,6221,
5454,5454,5454,5454,
6082,6082,6082,6082,
6298,6298,6298,6298,
5709,5709,5709,5709,
6073,6073,6073,6073,
6567,6567,6567,6567,
7506,7506,7506,7506,
5957,5957,5957,5957,
5557,5557,5557,5557,
7799,7799,7799,7799,
6230,6230,6230,6230,
6137,6137,6137,6137,
6148,6148,6148,6148,
6607,6607,6607,6607,
5734,5734,5734,5734,
5504,5504,5504,5504,
5802,5802,5802,5802,
5537,5537,5537,5537,
6297,6297,6297,6297,
5681,5681,5681,5681,
6410,6410,6410,6410,
6412,6412,6412,6412,
5212,5212,5212,5212,
6359,6359,6359,6359,
5680,5680,5680,5680,
6390,6390,6390,6390,
5635,5635,5635,5635,
5624,5624,5624,5624,
6337,6337,6337,6337,
5548,5548,5548,5548,
6709,6709,6709,6709,
6210,6210,6210,6210,
6671,6671,6671,6671,
6210,6210,6210,6210,
6684,6684,6684,6684,
6270,6270,6270,6270,
5677,5677,5677,5677,
6207,6207,6207,6207,
6815,6815,6815,6815,
6518,6518,6518,6518,
6365,6365,6365,6365,
5815,5815,5815,5815,
6125,6125,6125,6125,
5813,5813,5813,5813,
7073,7073,7073,7073,
5343,5343,5343,5343,
6066,6066,6066,6066,
6856,6856,6856,6856,
6320,6320,6320,6320,
5837,5837,5837,5837,
5416,5416,5416,5416,
8484,8484,8484,8484,
6690,6690,6690,6690,
5798,5798,5798,5798,
7067,7067,7067,7067,
5863,5863,5863,5863,
5579,5579,5579,5579,
6268,6268,6268,6268,
5955,5955,5955,5955,
6258,6258,6258,6258,
6639,6639,6639,6639,
6084,6084,6084,6084,
5554,5554,5554,5554,
6180,6180,6180,6180,
5658,5658,5658,5658,
6290,6290,6290,6290,
6493,6493,6493,6493,
7799,7799,7799,7799,
6565,6565,6565,6565,
7173,7173,7173,7173,
6406,6406,6406,6406,
7706,7706,7706,7706,
6146,6146,6146,6146,
6954,6954,6954,6954,
6315,6315,6315,6315,
6848,6848,6848,6848,
6266,6266,6266,6266,
5608,5608,5608,5608,
6177,6177,6177,6177,
5854,5854,5854,5854,
6209,6209,6209,6209,
5755,5755,5755,5755,
5697,5697,5697,5697,
5725,5725,5725,5725,
5634,5634,5634,5634,
6360,6360,6360,6360,
6513,6513,6513,6513,
8147,8147,8147,8147,
5917,5917,5917,5917,
6454,6454,6454,6454,
6151,6151,6151,6151,
6601,6601,6601,6601,
5976,5976,5976,5976,
6662,6662,6662,6662,
6574,6574,6574,6574,
6979,6979,6979,6979,
5834,5834,5834,5834,
5776,5776,5776,5776,
6575,6575,6575,6575,
5932,5932,5932,5932,
7691,7691,7691,7691,
6232,6232,6232,6232,
8059,8059,8059,8059,
7634,7634,7634,7634,
8523,8523,8523,8523,
8389,8389,8389,8389,
8329,8329,8329,8329,
8056,8056,8056,8056,
7936,7936,7936,7936,
8110,8110,8110,8110,
7607,7607,7607,7607,
8060,8060,8060,8060,
7838,7838,7838,7838,
8500,8500,8500,8500,
8172,8172,8172,8172,
8309,8309,8309,8309,
7970,7970,7970,7970,
7832,7832,7832,7832,
11202,11202,11202,11202,
7119,7119,7119,7119,
8862,8862,8862,8862,
8513,8513,8513,8513,
6059,6059,6059,6059,
5818,5818,5818,5818,
6043,6043,6043,6043,
5932,5932,5932,5932,
5218,5218,5218,5218,
9059,9059,9059,9059,
8597,8597,8597,8597,
7107,7107,7107,7107,
8076,8076,8076,8076,
7904,7904,7904,7904,
9075,9075,9075,9075,
7268,7268,7268,7268,
9129,9129,9129,9129,
7564,7564,7564,7564,
6331,6331,6331,6331,
5503,5503,5503,5503,
5906,5906,5906,5906,
5714,5714,5714,5714,
5903,5903,5903,5903,
6362,6362,6362,6362,
6405,6405,6405,6405,




Further Data analysis of all test cases 
avg med max min 
AVGs,11043.81,11036.5,24736,7138,
AVGs,11043.81,11036.5,24736,7138,
AVGs,11043.81,11036.5,24736,7138,
AVGs,11043.81,11036.5,24736,7138,


AVGs,7537.672,7670,13429,5170,
AVGs,7537.672,7670,13429,5170,
AVGs,7537.672,7670,13429,5170,
AVGs,7537.672,7670,13429,5170,



