

Data analysis for each instance 
AVG,MED,MAX,MIN
0.281,0.281,0.281,0.281,
0.344,0.344,0.344,0.344,
0.384,0.384,0.384,0.384,
0.473,0.473,0.473,0.473,
0.347,0.347,0.347,0.347,
0.296,0.296,0.296,0.296,
0.498,0.498,0.498,0.498,
0.412,0.412,0.412,0.412,
0.291,0.291,0.291,0.291,
0.486,0.486,0.486,0.486,
0.297,0.297,0.297,0.297,
0.349,0.349,0.349,0.349,
0.35,0.35,0.35,0.35,
0.316,0.316,0.316,0.316,
0.366,0.366,0.366,0.366,
0.462,0.462,0.462,0.462,
0.346,0.346,0.346,0.346,
0.402,0.402,0.402,0.402,
0.474,0.474,0.474,0.474,
0.365,0.365,0.365,0.365,
0.286,0.286,0.286,0.286,
0.346,0.346,0.346,0.346,
0.301,0.301,0.301,0.301,
0.453,0.453,0.453,0.453,
0.314,0.314,0.314,0.314,
0.28,0.28,0.28,0.28,
0.348,0.348,0.348,0.348,
0.363,0.363,0.363,0.363,
0.428,0.428,0.428,0.428,
0.395,0.395,0.395,0.395,
0.341,0.341,0.341,0.341,
0.304,0.304,0.304,0.304,
0.381,0.381,0.381,0.381,
0.364,0.364,0.364,0.364,
0.381,0.381,0.381,0.381,
0.471,0.471,0.471,0.471,
0.414,0.414,0.414,0.414,
0.267,0.267,0.267,0.267,
0.419,0.419,0.419,0.419,
0.456,0.456,0.456,0.456,
0.396,0.396,0.396,0.396,
0.403,0.403,0.403,0.403,
0.323,0.323,0.323,0.323,
0.415,0.415,0.415,0.415,
0.415,0.415,0.415,0.415,
0.36,0.36,0.36,0.36,
0.387,0.387,0.387,0.387,
0.341,0.341,0.341,0.341,
0.392,0.392,0.392,0.392,
0.349,0.349,0.349,0.349,
0.39,0.39,0.39,0.39,
0.327,0.327,0.327,0.327,
0.468,0.468,0.468,0.468,
0.284,0.284,0.284,0.284,
0.291,0.291,0.291,0.291,
0.419,0.419,0.419,0.419,
0.447,0.447,0.447,0.447,
0.394,0.394,0.394,0.394,
0.321,0.321,0.321,0.321,
0.404,0.404,0.404,0.404,
0.424,0.424,0.424,0.424,
0.392,0.392,0.392,0.392,
0.385,0.385,0.385,0.385,
0.357,0.357,0.357,0.357,
0.321,0.321,0.321,0.321,
0.35,0.35,0.35,0.35,
0.409,0.409,0.409,0.409,
0.293,0.293,0.293,0.293,
0.319,0.319,0.319,0.319,
0.27,0.27,0.27,0.27,
0.415,0.415,0.415,0.415,
0.425,0.425,0.425,0.425,
0.469,0.469,0.469,0.469,
0.333,0.333,0.333,0.333,
0.503,0.503,0.503,0.503,
0.317,0.317,0.317,0.317,
0.338,0.338,0.338,0.338,
0.291,0.291,0.291,0.291,
0.299,0.299,0.299,0.299,
0.418,0.418,0.418,0.418,
0.335,0.335,0.335,0.335,
0.382,0.382,0.382,0.382,
0.346,0.346,0.346,0.346,
0.401,0.401,0.401,0.401,
0.419,0.419,0.419,0.419,
0.253,0.253,0.253,0.253,
0.329,0.329,0.329,0.329,
0.398,0.398,0.398,0.398,
0.441,0.441,0.441,0.441,
0.171,0.171,0.171,0.171,
0.483,0.483,0.483,0.483,
0.371,0.371,0.371,0.371,
0.266,0.266,0.266,0.266,
0.327,0.327,0.327,0.327,
0.461,0.461,0.461,0.461,
0.317,0.317,0.317,0.317,
0.396,0.396,0.396,0.396,
0.329,0.329,0.329,0.329,
0.184,0.184,0.184,0.184,
0.386,0.386,0.386,0.386,
0.454,0.454,0.454,0.454,
0.282,0.282,0.282,0.282,
0.398,0.398,0.398,0.398,
0.411,0.411,0.411,0.411,
0.358,0.358,0.358,0.358,
0.396,0.396,0.396,0.396,
0.385,0.385,0.385,0.385,
0.189,0.189,0.189,0.189,
0.379,0.379,0.379,0.379,
0.303,0.303,0.303,0.303,
0.413,0.413,0.413,0.413,
0.34,0.34,0.34,0.34,
0.343,0.343,0.343,0.343,
0.405,0.405,0.405,0.405,
0.421,0.421,0.421,0.421,
0.401,0.401,0.401,0.401,
0.352,0.352,0.352,0.352,
0.273,0.273,0.273,0.273,
0.247,0.247,0.247,0.247,
0.303,0.303,0.303,0.303,
0.459,0.459,0.459,0.459,
0.331,0.331,0.331,0.331,
0.287,0.287,0.287,0.287,
0.443,0.443,0.443,0.443,
0.318,0.318,0.318,0.318,
0.305,0.305,0.305,0.305,
0.265,0.265,0.265,0.265,
0.414,0.414,0.414,0.414,
0.434,0.434,0.434,0.434,
0.45,0.45,0.45,0.45,
0.441,0.441,0.441,0.441,
0.292,0.292,0.292,0.292,
0.312,0.312,0.312,0.312,
0.352,0.352,0.352,0.352,
0.318,0.318,0.318,0.318,
0.408,0.408,0.408,0.408,
0.293,0.293,0.293,0.293,
0.302,0.302,0.302,0.302,
0.37,0.37,0.37,0.37,
0.34,0.34,0.34,0.34,
0.387,0.387,0.387,0.387,
0.374,0.374,0.374,0.374,
0.354,0.354,0.354,0.354,
0.38,0.38,0.38,0.38,
0.366,0.366,0.366,0.366,
0.378,0.378,0.378,0.378,
0.476,0.476,0.476,0.476,
0.188,0.188,0.188,0.188,
0.386,0.386,0.386,0.386,
0.393,0.393,0.393,0.393,
0.354,0.354,0.354,0.354,
0.294,0.294,0.294,0.294,
0.404,0.404,0.404,0.404,
0.398,0.398,0.398,0.398,
0.29,0.29,0.29,0.29,
0.308,0.308,0.308,0.308,
0.3,0.3,0.3,0.3,
0.513,0.513,0.513,0.513,
0.369,0.369,0.369,0.369,
0.42,0.42,0.42,0.42,
0.503,0.503,0.503,0.503,
0.316,0.316,0.316,0.316,
0.339,0.339,0.339,0.339,
0.408,0.408,0.408,0.408,
0.304,0.304,0.304,0.304,
0.302,0.302,0.302,0.302,
0.48,0.48,0.48,0.48,
0.376,0.376,0.376,0.376,
0.286,0.286,0.286,0.286,
0.384,0.384,0.384,0.384,
0.322,0.322,0.322,0.322,
0.413,0.413,0.413,0.413,
0.426,0.426,0.426,0.426,
0.328,0.328,0.328,0.328,
0.337,0.337,0.337,0.337,
0.391,0.391,0.391,0.391,
0.287,0.287,0.287,0.287,
0.365,0.365,0.365,0.365,
0.371,0.371,0.371,0.371,
0.198,0.198,0.198,0.198,
0.332,0.332,0.332,0.332,
0.341,0.341,0.341,0.341,
0.445,0.445,0.445,0.445,
0.353,0.353,0.353,0.353,
0.283,0.283,0.283,0.283,
0.326,0.326,0.326,0.326,
0.426,0.426,0.426,0.426,
0.353,0.353,0.353,0.353,
0.281,0.281,0.281,0.281,
0.381,0.381,0.381,0.381,
0.361,0.361,0.361,0.361,
0.392,0.392,0.392,0.392,
0.264,0.264,0.264,0.264,
0.335,0.335,0.335,0.335,
0.405,0.405,0.405,0.405,
0.238,0.238,0.238,0.238,
0.469,0.469,0.469,0.469,
0.392,0.392,0.392,0.392,
0.369,0.369,0.369,0.369,
0.287,0.287,0.287,0.287,
0.388,0.388,0.388,0.388,
0.312,0.312,0.312,0.312,
0.337,0.337,0.337,0.337,
0.344,0.344,0.344,0.344,
0.376,0.376,0.376,0.376,
0.429,0.429,0.429,0.429,
0.373,0.373,0.373,0.373,
0.414,0.414,0.414,0.414,
0.314,0.314,0.314,0.314,
0.314,0.314,0.314,0.314,
0.334,0.334,0.334,0.334,
0.512,0.512,0.512,0.512,
0.496,0.496,0.496,0.496,
0.425,0.425,0.425,0.425,
0.403,0.403,0.403,0.403,
0.36,0.36,0.36,0.36,
0.34,0.34,0.34,0.34,
0.385,0.385,0.385,0.385,
0.305,0.305,0.305,0.305,
0.446,0.446,0.446,0.446,
0.441,0.441,0.441,0.441,
0.375,0.375,0.375,0.375,
0.226,0.226,0.226,0.226,
0.334,0.334,0.334,0.334,
0.474,0.474,0.474,0.474,
0.326,0.326,0.326,0.326,
0.288,0.288,0.288,0.288,
0.405,0.405,0.405,0.405,
0.36,0.36,0.36,0.36,
0.371,0.371,0.371,0.371,
0.319,0.319,0.319,0.319,
0.361,0.361,0.361,0.361,
0.43,0.43,0.43,0.43,
0.458,0.458,0.458,0.458,
0.368,0.368,0.368,0.368,
0.288,0.288,0.288,0.288,
0.4,0.4,0.4,0.4,
0.254,0.254,0.254,0.254,
0.347,0.347,0.347,0.347,
0.388,0.388,0.388,0.388,
0.387,0.387,0.387,0.387,
0.372,0.372,0.372,0.372,
0.43,0.43,0.43,0.43,
0.278,0.278,0.278,0.278,
0.441,0.441,0.441,0.441,
0.263,0.263,0.263,0.263,
0.41,0.41,0.41,0.41,
0.343,0.343,0.343,0.343,
0.45,0.45,0.45,0.45,
0.379,0.379,0.379,0.379,
0.398,0.398,0.398,0.398,
0.411,0.411,0.411,0.411,
0.361,0.361,0.361,0.361,
0.382,0.382,0.382,0.382,
0.36,0.36,0.36,0.36,
0.302,0.302,0.302,0.302,
0.36,0.36,0.36,0.36,
0.345,0.345,0.345,0.345,
0.387,0.387,0.387,0.387,
0.333,0.333,0.333,0.333,
0.39,0.39,0.39,0.39,
0.331,0.331,0.331,0.331,
0.374,0.374,0.374,0.374,
0.313,0.313,0.313,0.313,
0.31,0.31,0.31,0.31,
0.373,0.373,0.373,0.373,
0.313,0.313,0.313,0.313,
0.409,0.409,0.409,0.409,
0.43,0.43,0.43,0.43,
0.26,0.26,0.26,0.26,
0.349,0.349,0.349,0.349,
0.399,0.399,0.399,0.399,
0.453,0.453,0.453,0.453,
0.319,0.319,0.319,0.319,
0.36,0.36,0.36,0.36,
0.425,0.425,0.425,0.425,
0.323,0.323,0.323,0.323,
0.352,0.352,0.352,0.352,
0.447,0.447,0.447,0.447,
0.31,0.31,0.31,0.31,
0.348,0.348,0.348,0.348,
0.296,0.296,0.296,0.296,
0.378,0.378,0.378,0.378,
0.34,0.34,0.34,0.34,
0.399,0.399,0.399,0.399,
0.374,0.374,0.374,0.374,
0.3,0.3,0.3,0.3,
0.375,0.375,0.375,0.375,
0.423,0.423,0.423,0.423,
0.251,0.251,0.251,0.251,
0.335,0.335,0.335,0.335,
0.343,0.343,0.343,0.343,
0.295,0.295,0.295,0.295,
0.295,0.295,0.295,0.295,
0.397,0.397,0.397,0.397,
0.417,0.417,0.417,0.417,
0.267,0.267,0.267,0.267,
0.332,0.332,0.332,0.332,
0.415,0.415,0.415,0.415,
0.378,0.378,0.378,0.378,
0.406,0.406,0.406,0.406,
0.386,0.386,0.386,0.386,
0.347,0.347,0.347,0.347,
0.413,0.413,0.413,0.413,
0.299,0.299,0.299,0.299,
0.398,0.398,0.398,0.398,
0.463,0.463,0.463,0.463,
0.427,0.427,0.427,0.427,
0.433,0.433,0.433,0.433,
0.412,0.412,0.412,0.412,
0.3,0.3,0.3,0.3,
0.334,0.334,0.334,0.334,
0.399,0.399,0.399,0.399,
0.425,0.425,0.425,0.425,
0.356,0.356,0.356,0.356,
0.362,0.362,0.362,0.362,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.365,0.363,0.597,0.171,
MEDs,0.365,0.363,0.597,0.171,
MEDs,0.365,0.363,0.597,0.171,
MEDs,0.365,0.363,0.597,0.171,



