

Data analysis for each instance 
AVG,MED,MAX,MIN
0.929,0.929,0.929,0.929,
0.933,0.933,0.933,0.933,
0.939,0.939,0.939,0.939,
0.942,0.942,0.942,0.942,
0.932,0.932,0.932,0.932,


1,1,1,1,
0.958,0.958,0.958,0.958,
0.989,0.989,0.989,0.989,
0.98,0.98,0.98,0.98,
1,1,1,1,
0.942,0.942,0.942,0.942,
0.984,0.984,0.984,0.984,
0.96,0.96,0.96,0.96,
0.984,0.984,0.984,0.984,
1,1,1,1,
1,1,1,1,
1,1,1,1,
1,1,1,1,
1,1,1,1,
1,1,1,1,
1,1,1,1,
0.92,0.92,0.92,0.92,
0.961,0.961,0.961,0.961,
1,1,1,1,
1,1,1,1,
0.942,0.942,0.942,0.942,
0.927,0.927,0.927,0.927,
0.998,0.998,0.998,0.998,
1,1,1,1,
1,1,1,1,
1,1,1,1,
0.978,0.978,0.978,0.978,
0.991,0.991,0.991,0.991,
1,1,1,1,
1,1,1,1,
0.984,0.984,0.984,0.984,
1,1,1,1,
0.965,0.965,0.965,0.965,
1,1,1,1,
0.965,0.965,0.965,0.965,
0.972,0.972,0.972,0.972,
0.986,0.986,0.986,0.986,
0.994,0.994,0.994,0.994,
1,1,1,1,
1,1,1,1,
0.986,0.986,0.986,0.986,
0.972,0.972,0.972,0.972,
0.985,0.985,0.985,0.985,
1,1,1,1,
0.931,0.931,0.931,0.931,
0.908,0.908,0.908,0.908,
0.955,0.955,0.955,0.955,
0.919,0.919,0.919,0.919,
1,1,1,1,
0.965,0.965,0.965,0.965,
0.99,0.99,0.99,0.99,
0.979,0.979,0.979,0.979,
0.991,0.991,0.991,0.991,
0.978,0.978,0.978,0.978,
0.989,0.989,0.989,0.989,
0.978,0.978,0.978,0.978,
0.958,0.958,0.958,0.958,
0.99,0.99,0.99,0.99,
0.976,0.976,0.976,0.976,
0.96,0.96,0.96,0.96,
1,1,1,1,
0.997,0.997,0.997,0.997,
0.995,0.995,0.995,0.995,
0.995,0.995,0.995,0.995,
0.96,0.96,0.96,0.96,
0.979,0.979,0.979,0.979,
0.985,0.985,0.985,0.985,
1,1,1,1,
0.944,0.944,0.944,0.944,
0.975,0.975,0.975,0.975,
0.988,0.988,0.988,0.988,
1,1,1,1,
0.986,0.986,0.986,0.986,
1,1,1,1,
1,1,1,1,
0.975,0.975,0.975,0.975,
1,1,1,1,
0.963,0.963,0.963,0.963,
1,1,1,1,
0.958,0.958,0.958,0.958,
0.986,0.986,0.986,0.986,
1,1,1,1,
0.961,0.961,0.961,0.961,
0.968,0.968,0.968,0.968,
0.965,0.965,0.965,0.965,
1,1,1,1,
1,1,1,1,
0.989,0.989,0.989,0.989,
1,1,1,1,
1,1,1,1,
0.949,0.949,0.949,0.949,
1,1,1,1,
0.97,0.97,0.97,0.97,
0.971,0.971,0.971,0.971,
0.995,0.995,0.995,0.995,
0.989,0.989,0.989,0.989,
1,1,1,1,
0.959,0.959,0.959,0.959,
1,1,1,1,
1,1,1,1,


0.889,0.889,0.889,0.889,
0.979,0.979,0.979,0.979,
0.932,0.932,0.932,0.932,
0.987,0.987,0.987,0.987,
0.95,0.95,0.95,0.95,
0.931,0.931,0.931,0.931,
0.944,0.944,0.944,0.944,
0.933,0.933,0.933,0.933,
1,1,1,1,
0.931,0.931,0.931,0.931,
0.975,0.975,0.975,0.975,
0.977,0.977,0.977,0.977,
0.95,0.95,0.95,0.95,
0.96,0.96,0.96,0.96,
0.955,0.955,0.955,0.955,
0.979,0.979,0.979,0.979,
0.997,0.997,0.997,0.997,
0.937,0.937,0.937,0.937,
0.986,0.986,0.986,0.986,
0.96,0.96,0.96,0.96,
0.938,0.938,0.938,0.938,
0.964,0.964,0.964,0.964,
0.962,0.962,0.962,0.962,
0.961,0.961,0.961,0.961,
0.967,0.967,0.967,0.967,
0.979,0.979,0.979,0.979,
0.984,0.984,0.984,0.984,
0.991,0.991,0.991,0.991,
0.958,0.958,0.958,0.958,
0.986,0.986,0.986,0.986,
0.944,0.944,0.944,0.944,
0.972,0.972,0.972,0.972,
0.932,0.932,0.932,0.932,
0.931,0.931,0.931,0.931,
0.938,0.938,0.938,0.938,
1,1,1,1,
0.992,0.992,0.992,0.992,
0.98,0.98,0.98,0.98,
0.977,0.977,0.977,0.977,
0.957,0.957,0.957,0.957,
0.941,0.941,0.941,0.941,
1,1,1,1,
0.993,0.993,0.993,0.993,
0.989,0.989,0.989,0.989,
0.934,0.934,0.934,0.934,
0.935,0.935,0.935,0.935,
0.927,0.927,0.927,0.927,
0.94,0.94,0.94,0.94,
0.995,0.995,0.995,0.995,
0.959,0.959,0.959,0.959,
0.954,0.954,0.954,0.954,
0.984,0.984,0.984,0.984,
1,1,1,1,
0.971,0.971,0.971,0.971,
0.941,0.941,0.941,0.941,
0.979,0.979,0.979,0.979,
0.902,0.902,0.902,0.902,
0.961,0.961,0.961,0.961,
0.941,0.941,0.941,0.941,
0.975,0.975,0.975,0.975,
0.982,0.982,0.982,0.982,
0.985,0.985,0.985,0.985,
0.972,0.972,0.972,0.972,
1,1,1,1,
0.895,0.895,0.895,0.895,
0.987,0.987,0.987,0.987,
0.922,0.922,0.922,0.922,
0.997,0.997,0.997,0.997,
0.945,0.945,0.945,0.945,
0.969,0.969,0.969,0.969,
0.991,0.991,0.991,0.991,
0.876,0.876,0.876,0.876,
0.975,0.975,0.975,0.975,
0.975,0.975,0.975,0.975,
0.968,0.968,0.968,0.968,
0.945,0.945,0.945,0.945,
0.985,0.985,0.985,0.985,
1,1,1,1,
0.965,0.965,0.965,0.965,
0.992,0.992,0.992,0.992,
0.979,0.979,0.979,0.979,
0.965,0.965,0.965,0.965,
0.905,0.905,0.905,0.905,
0.996,0.996,0.996,0.996,
1,1,1,1,
0.95,0.95,0.95,0.95,
0.921,0.921,0.921,0.921,
0.923,0.923,0.923,0.923,
0.926,0.926,0.926,0.926,
0.926,0.926,0.926,0.926,
0.956,0.956,0.956,0.956,
0.987,0.987,0.987,0.987,
0.926,0.926,0.926,0.926,
1,1,1,1,
1,1,1,1,
0.958,0.958,0.958,0.958,
0.997,0.997,0.997,0.997,
0.991,0.991,0.991,0.991,
0.943,0.943,0.943,0.943,
0.969,0.969,0.969,0.969,


0.907,0.907,0.907,0.907,
1,1,1,1,
0.938,0.938,0.938,0.938,
0.982,0.982,0.982,0.982,
0.983,0.983,0.983,0.983,
1,1,1,1,
0.957,0.957,0.957,0.957,
0.935,0.935,0.935,0.935,
0.99,0.99,0.99,0.99,
0.944,0.944,0.944,0.944,
0.974,0.974,0.974,0.974,
0.97,0.97,0.97,0.97,
0.913,0.913,0.913,0.913,
0.968,0.968,0.968,0.968,
0.977,0.977,0.977,0.977,
0.973,0.973,0.973,0.973,
0.997,0.997,0.997,0.997,
0.925,0.925,0.925,0.925,
0.985,0.985,0.985,0.985,
0.972,0.972,0.972,0.972,
1,1,1,1,
1,1,1,1,
1,1,1,1,
0.922,0.922,0.922,0.922,
0.977,0.977,0.977,0.977,
0.992,0.992,0.992,0.992,
1,1,1,1,
0.977,0.977,0.977,0.977,
0.993,0.993,0.993,0.993,
0.972,0.972,0.972,0.972,
0.955,0.955,0.955,0.955,
0.947,0.947,0.947,0.947,
0.93,0.93,0.93,0.93,
0.978,0.978,0.978,0.978,
0.991,0.991,0.991,0.991,
0.995,0.995,0.995,0.995,
0.934,0.934,0.934,0.934,
0.982,0.982,0.982,0.982,
0.964,0.964,0.964,0.964,
0.962,0.962,0.962,0.962,
0.983,0.983,0.983,0.983,
0.985,0.985,0.985,0.985,
0.977,0.977,0.977,0.977,
0.972,0.972,0.972,0.972,
0.933,0.933,0.933,0.933,
1,1,1,1,
0.928,0.928,0.928,0.928,
0.938,0.938,0.938,0.938,
0.966,0.966,0.966,0.966,
0.966,0.966,0.966,0.966,
0.977,0.977,0.977,0.977,
0.988,0.988,0.988,0.988,
0.947,0.947,0.947,0.947,
0.98,0.98,0.98,0.98,
0.987,0.987,0.987,0.987,
0.952,0.952,0.952,0.952,
1,1,1,1,
0.977,0.977,0.977,0.977,
0.941,0.941,0.941,0.941,
0.996,0.996,0.996,0.996,
0.967,0.967,0.967,0.967,
0.978,0.978,0.978,0.978,
0.964,0.964,0.964,0.964,
0.977,0.977,0.977,0.977,
0.956,0.956,0.956,0.956,
0.988,0.988,0.988,0.988,
1,1,1,1,
0.978,0.978,0.978,0.978,
0.945,0.945,0.945,0.945,
0.966,0.966,0.966,0.966,
0.965,0.965,0.965,0.965,
0.921,0.921,0.921,0.921,
0.976,0.976,0.976,0.976,
0.988,0.988,0.988,0.988,
0.985,0.985,0.985,0.985,
0.968,0.968,0.968,0.968,
0.946,0.946,0.946,0.946,
0.937,0.937,0.937,0.937,
0.979,0.979,0.979,0.979,
0.999,0.999,0.999,0.999,
0.98,0.98,0.98,0.98,
0.987,0.987,0.987,0.987,
0.905,0.905,0.905,0.905,
0.986,0.986,0.986,0.986,
0.966,0.966,0.966,0.966,
0.923,0.923,0.923,0.923,
0.92,0.92,0.92,0.92,
0.953,0.953,0.953,0.953,
0.932,0.932,0.932,0.932,
0.941,0.941,0.941,0.941,
0.953,0.953,0.953,0.953,
0.981,0.981,0.981,0.981,
0.95,0.95,0.95,0.95,
0.998,0.998,0.998,0.998,
0.951,0.951,0.951,0.951,
0.992,0.992,0.992,0.992,
0.981,0.981,0.981,0.981,
1,1,1,1,
0.92,0.92,0.92,0.92,
0.98,0.98,0.98,0.98,


0.949,0.949,0.949,0.949,
0.965,0.965,0.965,0.965,
1,1,1,1,
0.975,0.975,0.975,0.975,
0.986,0.986,0.986,0.986,
0.956,0.956,0.956,0.956,
0.94,0.94,0.94,0.94,
1,1,1,1,
0.967,0.967,0.967,0.967,
0.963,0.963,0.963,0.963,
0.985,0.985,0.985,0.985,
0.978,0.978,0.978,0.978,
0.946,0.946,0.946,0.946,
0.978,0.978,0.978,0.978,
0.931,0.931,0.931,0.931,
0.967,0.967,0.967,0.967,
1,1,1,1,
1,1,1,1,
0.971,0.971,0.971,0.971,
0.991,0.991,0.991,0.991,
0.929,0.929,0.929,0.929,
0.968,0.968,0.968,0.968,
0.966,0.966,0.966,0.966,
0.939,0.939,0.939,0.939,
0.97,0.97,0.97,0.97,
0.97,0.97,0.97,0.97,
0.99,0.99,0.99,0.99,
0.991,0.991,0.991,0.991,
0.961,0.961,0.961,0.961,
0.985,0.985,0.985,0.985,
1,1,1,1,
0.988,0.988,0.988,0.988,
0.949,0.949,0.949,0.949,
0.964,0.964,0.964,0.964,
0.997,0.997,0.997,0.997,
0.967,0.967,0.967,0.967,
1,1,1,1,
0.974,0.974,0.974,0.974,
0.963,0.963,0.963,0.963,
0.96,0.96,0.96,0.96,
0.943,0.943,0.943,0.943,
0.995,0.995,0.995,0.995,
1,1,1,1,
0.969,0.969,0.969,0.969,
1,1,1,1,
0.942,0.942,0.942,0.942,
0.992,0.992,0.992,0.992,
1,1,1,1,
0.991,0.991,0.991,0.991,
1,1,1,1,
0.946,0.946,0.946,0.946,
0.99,0.99,0.99,0.99,
0.977,0.977,0.977,0.977,
1,1,1,1,
0.959,0.959,0.959,0.959,
1,1,1,1,
0.975,0.975,0.975,0.975,
0.975,0.975,0.975,0.975,
1,1,1,1,
1,1,1,1,
0.986,0.986,0.986,0.986,
1,1,1,1,
1,1,1,1,
0.997,0.997,0.997,0.997,
0.932,0.932,0.932,0.932,
1,1,1,1,
0.925,0.925,0.925,0.925,
0.978,0.978,0.978,0.978,
1,1,1,1,
1,1,1,1,
1,1,1,1,
0.908,0.908,0.908,0.908,
0.983,0.983,0.983,0.983,
0.995,0.995,0.995,0.995,
0.976,0.976,0.976,0.976,
1,1,1,1,
0.97,0.97,0.97,0.97,
0.925,0.925,0.925,0.925,
0.977,0.977,0.977,0.977,
1,1,1,1,
0.964,0.964,0.964,0.964,
0.972,0.972,0.972,0.972,
1,1,1,1,
1,1,1,1,
0.953,0.953,0.953,0.953,
0.956,0.956,0.956,0.956,
0.965,0.965,0.965,0.965,
1,1,1,1,
0.958,0.958,0.958,0.958,
0.975,0.975,0.975,0.975,
1,1,1,1,
0.992,0.992,0.992,0.992,
1,1,1,1,
0.997,0.997,0.997,0.997,
0.962,0.962,0.962,0.962,
0.999,0.999,0.999,0.999,
0.965,0.965,0.965,0.965,
0.992,0.992,0.992,0.992,
0.946,0.946,0.946,0.946,
0.974,0.974,0.974,0.974,


0.945,0.945,0.945,0.945,
0.964,0.964,0.964,0.964,
0.937,0.937,0.937,0.937,
1,1,1,1,
0.932,0.932,0.932,0.932,
0.949,0.949,0.949,0.949,
1,1,1,1,
0.922,0.922,0.922,0.922,
0.979,0.979,0.979,0.979,
0.959,0.959,0.959,0.959,
0.973,0.973,0.973,0.973,
0.979,0.979,0.979,0.979,
0.947,0.947,0.947,0.947,
0.965,0.965,0.965,0.965,
0.987,0.987,0.987,0.987,
0.969,0.969,0.969,0.969,
0.917,0.917,0.917,0.917,
0.955,0.955,0.955,0.955,
0.99,0.99,0.99,0.99,
0.965,0.965,0.965,0.965,
0.959,0.959,0.959,0.959,
0.991,0.991,0.991,0.991,
0.975,0.975,0.975,0.975,
0.956,0.956,0.956,0.956,
0.999,0.999,0.999,0.999,
0.993,0.993,0.993,0.993,
0.99,0.99,0.99,0.99,
1,1,1,1,
0.973,0.973,0.973,0.973,
0.972,0.972,0.972,0.972,
0.97,0.97,0.97,0.97,
0.97,0.97,0.97,0.97,
1,1,1,1,
0.983,0.983,0.983,0.983,
1,1,1,1,
0.995,0.995,0.995,0.995,
0.96,0.96,0.96,0.96,
1,1,1,1,
0.993,0.993,0.993,0.993,
0.977,0.977,0.977,0.977,
1,1,1,1,
0.948,0.948,0.948,0.948,
0.996,0.996,0.996,0.996,
0.998,0.998,0.998,0.998,
0.942,0.942,0.942,0.942,
0.953,0.953,0.953,0.953,
1,1,1,1,
0.922,0.922,0.922,0.922,
0.996,0.996,0.996,0.996,
0.961,0.961,0.961,0.961,
1,1,1,1,
1,1,1,1,
0.926,0.926,0.926,0.926,
0.944,0.944,0.944,0.944,
1,1,1,1,
0.969,0.969,0.969,0.969,
0.965,0.965,0.965,0.965,
1,1,1,1,
0.964,0.964,0.964,0.964,
0.983,0.983,0.983,0.983,
0.986,0.986,0.986,0.986,
0.97,0.97,0.97,0.97,
0.982,0.982,0.982,0.982,
0.979,0.979,0.979,0.979,
1,1,1,1,
0.981,0.981,0.981,0.981,
0.985,0.985,0.985,0.985,
0.995,0.995,0.995,0.995,
0.944,0.944,0.944,0.944,
0.968,0.968,0.968,0.968,
0.985,0.985,0.985,0.985,
0.93,0.93,0.93,0.93,
1,1,1,1,
0.961,0.961,0.961,0.961,
0.943,0.943,0.943,0.943,
0.939,0.939,0.939,0.939,
0.99,0.99,0.99,0.99,
0.955,0.955,0.955,0.955,
0.967,0.967,0.967,0.967,
0.943,0.943,0.943,0.943,
1,1,1,1,
0.988,0.988,0.988,0.988,
0.904,0.904,0.904,0.904,
0.978,0.978,0.978,0.978,
0.986,0.986,0.986,0.986,
0.932,0.932,0.932,0.932,
0.927,0.927,0.927,0.927,
0.986,0.986,0.986,0.986,
0.936,0.936,0.936,0.936,
0.919,0.919,0.919,0.919,
0.96,0.96,0.96,0.96,
0.994,0.994,0.994,0.994,
0.964,0.964,0.964,0.964,
0.964,0.964,0.964,0.964,
0.976,0.976,0.976,0.976,
1,1,1,1,
0.925,0.925,0.925,0.925,
0.996,0.996,0.996,0.996,
0.914,0.914,0.914,0.914,
0.943,0.943,0.943,0.943,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.948,0.949,0.995,0.885,
MEDs,0.948,0.948,0.995,0.885,
MEDs,0.948,0.948,0.995,0.885,
MEDs,0.948,0.948,0.995,0.885,


AVGs,0.982,0.989,1,0.908,
MEDs,0.982,0.989,1,0.908,
MEDs,0.982,0.989,1,0.908,
MEDs,0.982,0.989,1,0.908,


AVGs,0.962,0.966,1,0.876,
MEDs,0.962,0.966,1,0.876,
MEDs,0.962,0.966,1,0.876,
MEDs,0.962,0.966,1,0.876,


AVGs,0.967,0.975,1,0.905,
MEDs,0.967,0.975,1,0.905,
MEDs,0.967,0.975,1,0.905,
MEDs,0.967,0.975,1,0.905,


AVGs,0.977,0.978,1,0.908,
MEDs,0.977,0.978,1,0.908,
MEDs,0.977,0.978,1,0.908,
MEDs,0.977,0.978,1,0.908,


AVGs,0.97,0.972,1,0.904,
MEDs,0.97,0.972,1,0.904,
MEDs,0.97,0.972,1,0.904,
MEDs,0.97,0.972,1,0.904,



