

Data analysis for each instance 
AVG,MED,MAX,MIN
-0.004,-0.004,-0.004,-0.004,
-0.033,-0.033,-0.033,-0.033,
-0.016,-0.016,-0.016,-0.016,
-0.014,-0.014,-0.014,-0.014,
-0.011,-0.011,-0.011,-0.011,
-0.042,-0.042,-0.042,-0.042,
0.024,0.024,0.024,0.024,
0.008,0.008,0.008,0.008,
-0.02,-0.02,-0.02,-0.02,
0.034,0.034,0.034,0.034,
-0.032,-0.032,-0.032,-0.032,
0.017,0.017,0.017,0.017,
-0.023,-0.023,-0.023,-0.023,
-0.027,-0.027,-0.027,-0.027,
0.018,0.018,0.018,0.018,
-0.035,-0.035,-0.035,-0.035,
-0.03,-0.03,-0.03,-0.03,
-0.008,-0.008,-0.008,-0.008,
0.002,0.002,0.002,0.002,
0.016,0.016,0.016,0.016,
-0.013,-0.013,-0.013,-0.013,
0.004,0.004,0.004,0.004,
0.056,0.056,0.056,0.056,
-0.029,-0.029,-0.029,-0.029,
0.025,0.025,0.025,0.025,
-0.022,-0.022,-0.022,-0.022,
0.016,0.016,0.016,0.016,
-0.015,-0.015,-0.015,-0.015,
-0.019,-0.019,-0.019,-0.019,
-0.005,-0.005,-0.005,-0.005,
-0.018,-0.018,-0.018,-0.018,
-0.009,-0.009,-0.009,-0.009,
0.012,0.012,0.012,0.012,
0.027,0.027,0.027,0.027,
-0.029,-0.029,-0.029,-0.029,
-0.007,-0.007,-0.007,-0.007,
0.034,0.034,0.034,0.034,
-0.017,-0.017,-0.017,-0.017,
0.083,0.083,0.083,0.083,
-0.037,-0.037,-0.037,-0.037,
-0.004,-0.004,-0.004,-0.004,
0.03,0.03,0.03,0.03,
0.014,0.014,0.014,0.014,
-0.017,-0.017,-0.017,-0.017,
0.024,0.024,0.024,0.024,
-0.105,-0.105,-0.105,-0.105,
0.009,0.009,0.009,0.009,
0.063,0.063,0.063,0.063,
-0.016,-0.016,-0.016,-0.016,
0.007,0.007,0.007,0.007,
-0.01,-0.01,-0.01,-0.01,
0.005,0.005,0.005,0.005,
-0.013,-0.013,-0.013,-0.013,
0.022,0.022,0.022,0.022,
-0.02,-0.02,-0.02,-0.02,
0.032,0.032,0.032,0.032,
-0.009,-0.009,-0.009,-0.009,
0.005,0.005,0.005,0.005,
0.001,0.001,0.001,0.001,


0.026,0.026,0.026,0.026,
0.021,0.021,0.021,0.021,
-0.012,-0.012,-0.012,-0.012,
0.013,0.013,0.013,0.013,
-0.01,-0.01,-0.01,-0.01,
0.001,0.001,0.001,0.001,
0.015,0.015,0.015,0.015,
0.012,0.012,0.012,0.012,
-0.011,-0.011,-0.011,-0.011,
-0.06,-0.06,-0.06,-0.06,
0.01,0.01,0.01,0.01,
0.017,0.017,0.017,0.017,
0.016,0.016,0.016,0.016,
-0.019,-0.019,-0.019,-0.019,
-0.017,-0.017,-0.017,-0.017,
-0.005,-0.005,-0.005,-0.005,
0,0,0,0,
-0.019,-0.019,-0.019,-0.019,
-0.037,-0.037,-0.037,-0.037,
0.017,0.017,0.017,0.017,
-0.003,-0.003,-0.003,-0.003,
0.058,0.058,0.058,0.058,
-0.016,-0.016,-0.016,-0.016,
0,0,0,0,
0.006,0.006,0.006,0.006,
-0.01,-0.01,-0.01,-0.01,
-0.006,-0.006,-0.006,-0.006,
-0.026,-0.026,-0.026,-0.026,
-0.009,-0.009,-0.009,-0.009,
0.004,0.004,0.004,0.004,
0.039,0.039,0.039,0.039,
0.034,0.034,0.034,0.034,
0.031,0.031,0.031,0.031,
-0.013,-0.013,-0.013,-0.013,
0.013,0.013,0.013,0.013,
-0.021,-0.021,-0.021,-0.021,
-0.056,-0.056,-0.056,-0.056,
0.025,0.025,0.025,0.025,
-0.024,-0.024,-0.024,-0.024,
0.005,0.005,0.005,0.005,
-0.03,-0.03,-0.03,-0.03,
-0.003,-0.003,-0.003,-0.003,
0.013,0.013,0.013,0.013,
-0.004,-0.004,-0.004,-0.004,
0.011,0.011,0.011,0.011,
0.009,0.009,0.009,0.009,
0.001,0.001,0.001,0.001,
0.007,0.007,0.007,0.007,
0.004,0.004,0.004,0.004,
-0.038,-0.038,-0.038,-0.038,
0,0,0,0,
0.037,0.037,0.037,0.037,
-0.034,-0.034,-0.034,-0.034,
0.019,0.019,0.019,0.019,
0.014,0.014,0.014,0.014,
0.018,0.018,0.018,0.018,
0.025,0.025,0.025,0.025,
0.028,0.028,0.028,0.028,
-0.025,-0.025,-0.025,-0.025,
-0.005,-0.005,-0.005,-0.005,
0.006,0.006,0.006,0.006,
0.019,0.019,0.019,0.019,
-0.022,-0.022,-0.022,-0.022,
-0.037,-0.037,-0.037,-0.037,
-0.005,-0.005,-0.005,-0.005,
-0.001,-0.001,-0.001,-0.001,
0.021,0.021,0.021,0.021,
-0.01,-0.01,-0.01,-0.01,
0.047,0.047,0.047,0.047,
0.007,0.007,0.007,0.007,
0.021,0.021,0.021,0.021,
0.038,0.038,0.038,0.038,
0.026,0.026,0.026,0.026,
-0.009,-0.009,-0.009,-0.009,
-0.029,-0.029,-0.029,-0.029,
0.031,0.031,0.031,0.031,
-0.023,-0.023,-0.023,-0.023,
-0.029,-0.029,-0.029,-0.029,
0.023,0.023,0.023,0.023,
-0.031,-0.031,-0.031,-0.031,
0.021,0.021,0.021,0.021,
0.011,0.011,0.011,0.011,
0,0,0,0,
0.001,0.001,0.001,0.001,
0.02,0.02,0.02,0.02,
-0.019,-0.019,-0.019,-0.019,
0.096,0.096,0.096,0.096,
-0.021,-0.021,-0.021,-0.021,
-0.087,-0.087,-0.087,-0.087,
0.024,0.024,0.024,0.024,
-0.014,-0.014,-0.014,-0.014,
-0.013,-0.013,-0.013,-0.013,
-0.014,-0.014,-0.014,-0.014,
-0.007,-0.007,-0.007,-0.007,
-0.006,-0.006,-0.006,-0.006,
0.021,0.021,0.021,0.021,
-0.053,-0.053,-0.053,-0.053,
-0.011,-0.011,-0.011,-0.011,
-0.003,-0.003,-0.003,-0.003,
0.036,0.036,0.036,0.036,


0.003,0.003,0.003,0.003,
-0.009,-0.009,-0.009,-0.009,
-0.004,-0.004,-0.004,-0.004,
0.004,0.004,0.004,0.004,
-0.062,-0.062,-0.062,-0.062,
0.016,0.016,0.016,0.016,
0.014,0.014,0.014,0.014,
0.01,0.01,0.01,0.01,
-0.081,-0.081,-0.081,-0.081,
0.044,0.044,0.044,0.044,
-0.006,-0.006,-0.006,-0.006,
0.021,0.021,0.021,0.021,
-0.059,-0.059,-0.059,-0.059,
0.036,0.036,0.036,0.036,
-0.032,-0.032,-0.032,-0.032,
-0.028,-0.028,-0.028,-0.028,
-0.065,-0.065,-0.065,-0.065,
-0.013,-0.013,-0.013,-0.013,
0.065,0.065,0.065,0.065,
-0.082,-0.082,-0.082,-0.082,
-0.028,-0.028,-0.028,-0.028,
-0.039,-0.039,-0.039,-0.039,
0.052,0.052,0.052,0.052,
-0.036,-0.036,-0.036,-0.036,
-0.008,-0.008,-0.008,-0.008,
0.004,0.004,0.004,0.004,
-0.006,-0.006,-0.006,-0.006,
-0.044,-0.044,-0.044,-0.044,
0.003,0.003,0.003,0.003,
-0.005,-0.005,-0.005,-0.005,
0.022,0.022,0.022,0.022,
0.008,0.008,0.008,0.008,
0.031,0.031,0.031,0.031,
0.02,0.02,0.02,0.02,
0.005,0.005,0.005,0.005,
-0.011,-0.011,-0.011,-0.011,
0.069,0.069,0.069,0.069,
-0.013,-0.013,-0.013,-0.013,
0,0,0,0,
-0.042,-0.042,-0.042,-0.042,
0.013,0.013,0.013,0.013,
0.011,0.011,0.011,0.011,
-0.023,-0.023,-0.023,-0.023,
0.042,0.042,0.042,0.042,
0.02,0.02,0.02,0.02,
-0.015,-0.015,-0.015,-0.015,
0.033,0.033,0.033,0.033,
0.042,0.042,0.042,0.042,
-0.004,-0.004,-0.004,-0.004,
0.099,0.099,0.099,0.099,
-0.014,-0.014,-0.014,-0.014,
-0.025,-0.025,-0.025,-0.025,
0.009,0.009,0.009,0.009,
-0.005,-0.005,-0.005,-0.005,
-0.01,-0.01,-0.01,-0.01,
-0.035,-0.035,-0.035,-0.035,
0.009,0.009,0.009,0.009,
-0.031,-0.031,-0.031,-0.031,
-0.033,-0.033,-0.033,-0.033,
0.027,0.027,0.027,0.027,
-0.064,-0.064,-0.064,-0.064,
-0.021,-0.021,-0.021,-0.021,
0.004,0.004,0.004,0.004,
0.023,0.023,0.023,0.023,
-0.023,-0.023,-0.023,-0.023,
-0.039,-0.039,-0.039,-0.039,
-0.119,-0.119,-0.119,-0.119,
0,0,0,0,
-0.115,-0.115,-0.115,-0.115,
0.017,0.017,0.017,0.017,
-0.01,-0.01,-0.01,-0.01,
0.001,0.001,0.001,0.001,
-0.029,-0.029,-0.029,-0.029,
0.002,0.002,0.002,0.002,
0.001,0.001,0.001,0.001,
0,0,0,0,
0.032,0.032,0.032,0.032,
0.031,0.031,0.031,0.031,
0.007,0.007,0.007,0.007,
0.003,0.003,0.003,0.003,
-0.019,-0.019,-0.019,-0.019,
-0.01,-0.01,-0.01,-0.01,
-0.005,-0.005,-0.005,-0.005,
-0.004,-0.004,-0.004,-0.004,
0.005,0.005,0.005,0.005,
0.003,0.003,0.003,0.003,
-0.049,-0.049,-0.049,-0.049,
0.002,0.002,0.002,0.002,
-0.036,-0.036,-0.036,-0.036,
-0.049,-0.049,-0.049,-0.049,
-0.008,-0.008,-0.008,-0.008,
-0.012,-0.012,-0.012,-0.012,
0.021,0.021,0.021,0.021,
0,0,0,0,
-0.029,-0.029,-0.029,-0.029,
-0.001,-0.001,-0.001,-0.001,
-0.004,-0.004,-0.004,-0.004,
0.011,0.011,0.011,0.011,
-0.046,-0.046,-0.046,-0.046,
0.003,0.003,0.003,0.003,


-0.038,-0.038,-0.038,-0.038,
0.013,0.013,0.013,0.013,
0.003,0.003,0.003,0.003,
-0.029,-0.029,-0.029,-0.029,
0.038,0.038,0.038,0.038,
-0.012,-0.012,-0.012,-0.012,
-0.005,-0.005,-0.005,-0.005,
-0.006,-0.006,-0.006,-0.006,
0.086,0.086,0.086,0.086,
0.004,0.004,0.004,0.004,
-0.019,-0.019,-0.019,-0.019,
0.012,0.012,0.012,0.012,
0.028,0.028,0.028,0.028,
0.008,0.008,0.008,0.008,
0.062,0.062,0.062,0.062,
0.042,0.042,0.042,0.042,
0.074,0.074,0.074,0.074,
0.022,0.022,0.022,0.022,
-0.013,-0.013,-0.013,-0.013,
0.054,0.054,0.054,0.054,
0.015,0.015,0.015,0.015,
0.02,0.02,0.02,0.02,
-0.024,-0.024,-0.024,-0.024,
0.03,0.03,0.03,0.03,
0.006,0.006,0.006,0.006,
0.003,0.003,0.003,0.003,
0.026,0.026,0.026,0.026,
0.054,0.054,0.054,0.054,
0.008,0.008,0.008,0.008,
-0.019,-0.019,-0.019,-0.019,
0.006,0.006,0.006,0.006,
-0.039,-0.039,-0.039,-0.039,
-0.019,-0.019,-0.019,-0.019,
-0.025,-0.025,-0.025,-0.025,
-0.028,-0.028,-0.028,-0.028,
0.018,0.018,0.018,0.018,
-0.02,-0.02,-0.02,-0.02,
-0.012,-0.012,-0.012,-0.012,
0.041,0.041,0.041,0.041,
0.061,0.061,0.061,0.061,
0.003,0.003,0.003,0.003,
-0.049,-0.049,-0.049,-0.049,
0.022,0.022,0.022,0.022,
-0.04,-0.04,-0.04,-0.04,
-0.027,-0.027,-0.027,-0.027,
0.029,0.029,0.029,0.029,
0.002,0.002,0.002,0.002,
-0.071,-0.071,-0.071,-0.071,
0.005,0.005,0.005,0.005,
-0.099,-0.099,-0.099,-0.099,
-0.017,-0.017,-0.017,-0.017,
0.016,0.016,0.016,0.016,
-0.046,-0.046,-0.046,-0.046,
0.007,0.007,0.007,0.007,
0.011,0.011,0.011,0.011,
-0.004,-0.004,-0.004,-0.004,
-0.01,-0.01,-0.01,-0.01,
0.017,0.017,0.017,0.017,
0.056,0.056,0.056,0.056,
-0.053,-0.053,-0.053,-0.053,
0.031,0.031,0.031,0.031,
0.004,0.004,0.004,0.004,
0.026,0.026,0.026,0.026,
-0.041,-0.041,-0.041,-0.041,
0.066,0.066,0.066,0.066,
0.025,0.025,0.025,0.025,
0.111,0.111,0.111,0.111,
-0.015,-0.015,-0.015,-0.015,
0.085,0.085,0.085,0.085,
-0.012,-0.012,-0.012,-0.012,
0.007,0.007,0.007,0.007,
0.036,0.036,0.036,0.036,
0.021,0.021,0.021,0.021,
0.006,0.006,0.006,0.006,
0.004,0.004,0.004,0.004,
-0.01,-0.01,-0.01,-0.01,
-0.007,-0.007,-0.007,-0.007,
-0.008,-0.008,-0.008,-0.008,
-0.021,-0.021,-0.021,-0.021,
-0.028,-0.028,-0.028,-0.028,
0.027,0.027,0.027,0.027,
-0.001,-0.001,-0.001,-0.001,
-0.039,-0.039,-0.039,-0.039,
0.013,0.013,0.013,0.013,
-0.012,-0.012,-0.012,-0.012,
-0.018,-0.018,-0.018,-0.018,
0.063,0.063,0.063,0.063,
0.046,0.046,0.046,0.046,
0.076,0.076,0.076,0.076,
0.04,0.04,0.04,0.04,
0.024,0.024,0.024,0.024,
0.039,0.039,0.039,0.039,
0.004,0.004,0.004,0.004,
-0.054,-0.054,-0.054,-0.054,
0.035,0.035,0.035,0.035,
-0.021,-0.021,-0.021,-0.021,
0.021,0.021,0.021,0.021,
-0.012,-0.012,-0.012,-0.012,
0.02,0.02,0.02,0.02,
-0.013,-0.013,-0.013,-0.013,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.016,0.017,0.135,-0.038,
MEDs,0.016,0.017,0.135,-0.038,
MEDs,0.016,0.017,0.135,-0.038,
MEDs,0.016,0.017,0.135,-0.038,


AVGs,-0.002,-0.003,0.083,-0.105,
MEDs,-0.002,-0.003,0.083,-0.105,
MEDs,-0.002,-0.003,0.083,-0.105,
MEDs,-0.002,-0.003,0.083,-0.105,


AVGs,0.001,0,0.096,-0.087,
MEDs,0.001,0,0.096,-0.087,
MEDs,0.001,0,0.096,-0.087,
MEDs,0.001,0,0.096,-0.087,


AVGs,-0.007,-0.004,0.099,-0.119,
MEDs,-0.007,-0.004,0.099,-0.119,
MEDs,-0.007,-0.004,0.099,-0.119,
MEDs,-0.007,-0.004,0.099,-0.119,


AVGs,0.007,0.005,0.111,-0.099,
MEDs,0.007,0.005,0.111,-0.099,
MEDs,0.007,0.005,0.111,-0.099,
MEDs,0.007,0.005,0.111,-0.099,



