

Data analysis for each instance 
AVG,MED,MAX,MIN
0.996,0.996,0.996,0.996,
0.983,0.983,0.983,0.983,
0.895,0.895,0.895,0.895,
0.984,0.984,0.984,0.984,
0.921,0.921,0.921,0.921,
0.958,0.958,0.958,0.958,
0.982,0.982,0.982,0.982,
0.965,0.965,0.965,0.965,
0.966,0.966,0.966,0.966,
0.927,0.927,0.927,0.927,
0.938,0.938,0.938,0.938,
0.969,0.969,0.969,0.969,
0.974,0.974,0.974,0.974,
0.975,0.975,0.975,0.975,
0.954,0.954,0.954,0.954,
0.997,0.997,0.997,0.997,


0.958,0.958,0.958,0.958,
0.975,0.975,0.975,0.975,
0.96,0.96,0.96,0.96,
0.976,0.976,0.976,0.976,
0.925,0.925,0.925,0.925,
0.992,0.992,0.992,0.992,
0.99,0.99,0.99,0.99,
0.988,0.988,0.988,0.988,
0.934,0.934,0.934,0.934,
0.939,0.939,0.939,0.939,
0.977,0.977,0.977,0.977,
1,1,1,1,
0.956,0.956,0.956,0.956,
0.963,0.963,0.963,0.963,
0.979,0.979,0.979,0.979,
0.961,0.961,0.961,0.961,
0.864,0.864,0.864,0.864,
0.951,0.951,0.951,0.951,
0.964,0.964,0.964,0.964,
0.952,0.952,0.952,0.952,
0.965,0.965,0.965,0.965,
0.993,0.993,0.993,0.993,
0.987,0.987,0.987,0.987,
1,1,1,1,
1,1,1,1,
0.984,0.984,0.984,0.984,
0.979,0.979,0.979,0.979,
0.938,0.938,0.938,0.938,
0.981,0.981,0.981,0.981,
0.981,0.981,0.981,0.981,
1,1,1,1,
0.985,0.985,0.985,0.985,
0.997,0.997,0.997,0.997,
0.973,0.973,0.973,0.973,
0.977,0.977,0.977,0.977,
0.938,0.938,0.938,0.938,
0.976,0.976,0.976,0.976,
0.997,0.997,0.997,0.997,
0.952,0.952,0.952,0.952,
0.961,0.961,0.961,0.961,
0.957,0.957,0.957,0.957,
0.959,0.959,0.959,0.959,
1,1,1,1,
0.961,0.961,0.961,0.961,
0.966,0.966,0.966,0.966,
0.969,0.969,0.969,0.969,
1,1,1,1,
0.969,0.969,0.969,0.969,
0.981,0.981,0.981,0.981,
0.962,0.962,0.962,0.962,
0.948,0.948,0.948,0.948,
1,1,1,1,
0.944,0.944,0.944,0.944,
0.992,0.992,0.992,0.992,
0.988,0.988,0.988,0.988,
0.952,0.952,0.952,0.952,
1,1,1,1,
0.988,0.988,0.988,0.988,
0.976,0.976,0.976,0.976,
0.977,0.977,0.977,0.977,
0.932,0.932,0.932,0.932,
0.989,0.989,0.989,0.989,
0.988,0.988,0.988,0.988,
0.945,0.945,0.945,0.945,
0.984,0.984,0.984,0.984,
0.959,0.959,0.959,0.959,
0.9,0.9,0.9,0.9,
0.963,0.963,0.963,0.963,
0.929,0.929,0.929,0.929,
1,1,1,1,
0.973,0.973,0.973,0.973,
0.996,0.996,0.996,0.996,
1,1,1,1,
0.957,0.957,0.957,0.957,
0.97,0.97,0.97,0.97,
0.999,0.999,0.999,0.999,
0.976,0.976,0.976,0.976,
0.97,0.97,0.97,0.97,
0.997,0.997,0.997,0.997,
0.917,0.917,0.917,0.917,
0.982,0.982,0.982,0.982,
1,1,1,1,
0.956,0.956,0.956,0.956,
0.976,0.976,0.976,0.976,
0.994,0.994,0.994,0.994,
0.961,0.961,0.961,0.961,
1,1,1,1,
0.961,0.961,0.961,0.961,
0.863,0.863,0.863,0.863,
0.974,0.974,0.974,0.974,
0.957,0.957,0.957,0.957,
0.982,0.982,0.982,0.982,
1,1,1,1,
0.939,0.939,0.939,0.939,
0.928,0.928,0.928,0.928,
0.988,0.988,0.988,0.988,
0.999,0.999,0.999,0.999,
0.965,0.965,0.965,0.965,
0.95,0.95,0.95,0.95,
1,1,1,1,


0.933,0.933,0.933,0.933,
0.955,0.955,0.955,0.955,
0.971,0.971,0.971,0.971,
0.968,0.968,0.968,0.968,
0.938,0.938,0.938,0.938,
0.979,0.979,0.979,0.979,
1,1,1,1,
1,1,1,1,
0.944,0.944,0.944,0.944,
1,1,1,1,
0.989,0.989,0.989,0.989,
0.983,0.983,0.983,0.983,
0.951,0.951,0.951,0.951,
0.981,0.981,0.981,0.981,
0.995,0.995,0.995,0.995,
0.965,0.965,0.965,0.965,
0.864,0.864,0.864,0.864,
0.971,0.971,0.971,0.971,
1,1,1,1,
0.936,0.936,0.936,0.936,
0.969,0.969,0.969,0.969,
0.936,0.936,0.936,0.936,
1,1,1,1,
0.997,0.997,0.997,0.997,
1,1,1,1,
0.968,0.968,0.968,0.968,
0.994,0.994,0.994,0.994,
0.955,0.955,0.955,0.955,
0.989,0.989,0.989,0.989,
0.959,0.959,0.959,0.959,
0.96,0.96,0.96,0.96,
0.994,0.994,0.994,0.994,
0.973,0.973,0.973,0.973,
0.985,0.985,0.985,0.985,
0.979,0.979,0.979,0.979,
0.948,0.948,0.948,0.948,
1,1,1,1,
0.973,0.973,0.973,0.973,
0.976,0.976,0.976,0.976,
0.944,0.944,0.944,0.944,
0.99,0.99,0.99,0.99,
0.936,0.936,0.936,0.936,
0.972,0.972,0.972,0.972,
0.969,0.969,0.969,0.969,
0.996,0.996,0.996,0.996,
0.961,0.961,0.961,0.961,
0.999,0.999,0.999,0.999,
0.962,0.962,0.962,0.962,
1,1,1,1,
1,1,1,1,
0.971,0.971,0.971,0.971,
0.958,0.958,0.958,0.958,
0.961,0.961,0.961,0.961,
0.974,0.974,0.974,0.974,
1,1,1,1,
0.975,0.975,0.975,0.975,
0.976,0.976,0.976,0.976,
0.96,0.96,0.96,0.96,
1,1,1,1,
1,1,1,1,
0.944,0.944,0.944,0.944,
0.989,0.989,0.989,0.989,
0.98,0.98,0.98,0.98,
0.981,0.981,0.981,0.981,
0.988,0.988,0.988,0.988,
0.961,0.961,0.961,0.961,
0.881,0.881,0.881,0.881,
1,1,1,1,
0.885,0.885,0.885,0.885,
0.987,0.987,0.987,0.987,
0.982,0.982,0.982,0.982,
0.964,0.964,0.964,0.964,
0.983,0.983,0.983,0.983,
0.949,0.949,0.949,0.949,
0.99,0.99,0.99,0.99,
0.997,0.997,0.997,0.997,
0.992,0.992,0.992,0.992,
0.976,0.976,0.976,0.976,
1,1,1,1,
0.946,0.946,0.946,0.946,
0.992,0.992,0.992,0.992,
0.972,0.972,0.972,0.972,
0.956,0.956,0.956,0.956,
0.972,0.972,0.972,0.972,
0.968,0.968,0.968,0.968,
0.977,0.977,0.977,0.977,
0.905,0.905,0.905,0.905,
0.982,0.982,0.982,0.982,
0.945,0.945,0.945,0.945,
0.965,0.965,0.965,0.965,
0.98,0.98,0.98,0.98,
0.993,0.993,0.993,0.993,
1,1,1,1,
0.933,0.933,0.933,0.933,
0.932,0.932,0.932,0.932,
0.969,0.969,0.969,0.969,
0.995,0.995,0.995,0.995,
0.968,0.968,0.968,0.968,
0.954,0.954,0.954,0.954,
0.964,0.964,0.964,0.964,


0.93,0.93,0.93,0.93,
0.977,0.977,0.977,0.977,
0.976,0.976,0.976,0.976,
0.961,0.961,0.961,0.961,
1,1,1,1,
0.969,0.969,0.969,0.969,
0.972,0.972,0.972,0.972,
0.984,0.984,0.984,0.984,
1,1,1,1,
0.947,0.947,0.947,0.947,
0.969,0.969,0.969,0.969,
0.963,0.963,0.963,0.963,
1,1,1,1,
0.945,0.945,0.945,0.945,
1,1,1,1,
1,1,1,1,
0.924,0.924,0.924,0.924,
0.977,0.977,0.977,0.977,
0.957,0.957,0.957,0.957,
0.933,0.933,0.933,0.933,
0.996,0.996,0.996,0.996,
1,1,1,1,
0.967,0.967,0.967,0.967,
1,1,1,1,
0.994,0.994,0.994,0.994,
0.982,0.982,0.982,0.982,
1,1,1,1,
1,1,1,1,
0.987,0.987,0.987,0.987,
0.982,0.982,0.982,0.982,
0.94,0.94,0.94,0.94,
0.978,0.978,0.978,0.978,
0.948,0.948,0.948,0.948,
0.97,0.97,0.97,0.97,
0.954,0.954,0.954,0.954,
0.969,0.969,0.969,0.969,
0.973,0.973,0.973,0.973,
0.984,0.984,0.984,0.984,
0.976,0.976,0.976,0.976,
1,1,1,1,
0.977,0.977,0.977,0.977,
0.951,0.951,0.951,0.951,
0.96,0.96,0.96,0.96,
0.959,0.959,0.959,0.959,
0.937,0.937,0.937,0.937,
1,1,1,1,
0.967,0.967,0.967,0.967,
0.921,0.921,0.921,0.921,
0.978,0.978,0.978,0.978,
0.902,0.902,0.902,0.902,
0.977,0.977,0.977,0.977,
0.985,0.985,0.985,0.985,
0.953,0.953,0.953,0.953,
0.979,0.979,0.979,0.979,
0.983,0.983,0.983,0.983,
1,1,1,1,
0.968,0.968,0.968,0.968,
0.988,0.988,0.988,0.988,
0.997,0.997,0.997,0.997,
0.985,0.985,0.985,0.985,
1,1,1,1,
1,1,1,1,
1,1,1,1,
0.976,0.976,0.976,0.976,
1,1,1,1,
1,1,1,1,
1,1,1,1,
0.984,0.984,0.984,0.984,
1,1,1,1,
0.966,0.966,0.966,0.966,
0.993,0.993,0.993,0.993,
0.958,0.958,0.958,0.958,
0.961,0.961,0.961,0.961,
0.957,0.957,0.957,0.957,
0.997,0.997,0.997,0.997,
0.983,0.983,0.983,0.983,
0.967,0.967,0.967,0.967,
0.965,0.965,0.965,0.965,
0.992,0.992,0.992,0.992,
0.943,0.943,0.943,0.943,
1,1,1,1,
0.959,0.959,0.959,0.959,
0.961,0.961,0.961,0.961,
0.99,0.99,0.99,0.99,
0.966,0.966,0.966,0.966,
0.976,0.976,0.976,0.976,
0.951,0.951,0.951,0.951,
0.981,0.981,0.981,0.981,
1,1,1,1,
0.988,0.988,0.988,0.988,
0.973,0.973,0.973,0.973,
1,1,1,1,
0.989,0.989,0.989,0.989,
0.946,0.946,0.946,0.946,
0.961,0.961,0.961,0.961,
0.97,0.97,0.97,0.97,
1,1,1,1,
0.968,0.968,0.968,0.968,
1,1,1,1,
0.938,0.938,0.938,0.938,


0.967,0.967,0.967,0.967,
0.951,0.951,0.951,0.951,
0.957,0.957,0.957,0.957,
0.989,0.989,0.989,0.989,
0.962,0.962,0.962,0.962,
0.979,0.979,0.979,0.979,
0.97,0.97,0.97,0.97,
0.967,0.967,0.967,0.967,
0.942,0.942,0.942,0.942,
0.953,0.953,0.953,0.953,
1,1,1,1,
0.951,0.951,0.951,0.951,
0.972,0.972,0.972,0.972,
0.939,0.939,0.939,0.939,
0.958,0.958,0.958,0.958,
0.952,0.952,0.952,0.952,
0.856,0.856,0.856,0.856,
0.96,0.96,0.96,0.96,
0.948,0.948,0.948,0.948,
0.965,0.965,0.965,0.965,
0.981,0.981,0.981,0.981,
0.953,0.953,0.953,0.953,
0.989,0.989,0.989,0.989,
0.997,0.997,0.997,0.997,
0.988,0.988,0.988,0.988,
0.982,0.982,0.982,0.982,
0.982,0.982,0.982,0.982,
0.935,0.935,0.935,0.935,
0.979,0.979,0.979,0.979,
1,1,1,1,
0.934,0.934,0.934,0.934,
0.982,0.982,0.982,0.982,
0.968,0.968,0.968,0.968,
0.985,0.985,0.985,0.985,
0.968,0.968,0.968,0.968,
0.951,0.951,0.951,0.951,
1,1,1,1,
0.998,0.998,0.998,0.998,
0.936,0.936,0.936,0.936,
0.95,0.95,0.95,0.95,
1,1,1,1,
1,1,1,1,
0.978,0.978,0.978,0.978,
0.966,0.966,0.966,0.966,
0.962,0.962,0.962,0.962,
0.937,0.937,0.937,0.937,
0.966,0.966,0.966,0.966,
0.973,0.973,0.973,0.973,
0.989,0.989,0.989,0.989,
1,1,1,1,
1,1,1,1,
0.983,0.983,0.983,0.983,
1,1,1,1,
0.975,0.975,0.975,0.975,
0.968,0.968,0.968,0.968,
0.972,0.972,0.972,0.972,
0.977,0.977,0.977,0.977,
0.965,0.965,0.965,0.965,
0.978,0.978,0.978,0.978,
0.99,0.99,0.99,0.99,
0.969,0.969,0.969,0.969,
0.978,0.978,0.978,0.978,
0.97,0.97,0.97,0.97,
1,1,1,1,
0.945,0.945,0.945,0.945,
0.974,0.974,0.974,0.974,
0.888,0.888,0.888,0.888,
0.982,0.982,0.982,0.982,
0.915,0.915,0.915,0.915,
0.98,0.98,0.98,0.98,
0.985,0.985,0.985,0.985,
0.925,0.925,0.925,0.925,
0.982,0.982,0.982,0.982,
0.983,0.983,0.983,0.983,
0.998,0.998,0.998,0.998,
0.99,0.99,0.99,0.99,
0.973,0.973,0.973,0.973,
0.97,0.97,0.97,0.97,
0.99,0.99,0.99,0.99,
0.97,0.97,0.97,0.97,
0.971,0.971,0.971,0.971,
0.983,0.983,0.983,0.983,
1,1,1,1,
0.984,0.984,0.984,0.984,
0.98,0.98,0.98,0.98,
0.986,0.986,0.986,0.986,
0.891,0.891,0.891,0.891,
0.935,0.935,0.935,0.935,
0.905,0.905,0.905,0.905,
0.959,0.959,0.959,0.959,
0.954,0.954,0.954,0.954,
0.958,0.958,0.958,0.958,
0.972,0.972,0.972,0.972,
1,1,1,1,
0.927,0.927,0.927,0.927,
0.989,0.989,0.989,0.989,
0.98,0.98,0.98,0.98,
0.97,0.97,0.97,0.97,
0.98,0.98,0.98,0.98,
0.975,0.975,0.975,0.975,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.985,0.992,1,0.9,
MEDs,0.985,0.992,1,0.9,
MEDs,0.985,0.992,1,0.9,
MEDs,0.985,0.992,1,0.9,


AVGs,0.97,0.974,1,0.88,
MEDs,0.97,0.974,1,0.88,
MEDs,0.97,0.974,1,0.88,
MEDs,0.97,0.974,1,0.88,


AVGs,0.97,0.976,1,0.863,
MEDs,0.97,0.976,1,0.863,
MEDs,0.97,0.976,1,0.863,
MEDs,0.97,0.976,1,0.863,


AVGs,0.971,0.974,1,0.864,
MEDs,0.971,0.974,1,0.864,
MEDs,0.971,0.974,1,0.864,
MEDs,0.971,0.974,1,0.864,


AVGs,0.975,0.977,1,0.902,
MEDs,0.975,0.977,1,0.902,
MEDs,0.975,0.977,1,0.902,
MEDs,0.975,0.977,1,0.902,


AVGs,0.968,0.972,1,0.856,
MEDs,0.968,0.972,1,0.856,
MEDs,0.968,0.972,1,0.856,
MEDs,0.968,0.972,1,0.856,



