

Data analysis for each instance 
AVG,MED,MAX,MIN
0.018,0.018,0.018,0.018,
0.031,0.031,0.031,0.031,
-0.032,-0.032,-0.032,-0.032,
-0.023,-0.023,-0.023,-0.023,
-0.041,-0.041,-0.041,-0.041,
0.084,0.084,0.084,0.084,
0.063,0.063,0.063,0.063,
-0.001,-0.001,-0.001,-0.001,
0.05,0.05,0.05,0.05,
0.025,0.025,0.025,0.025,
0.1,0.1,0.1,0.1,
0.01,0.01,0.01,0.01,
0.136,0.136,0.136,0.136,
0.058,0.058,0.058,0.058,
0.06,0.06,0.06,0.06,
0.011,0.011,0.011,0.011,
0.011,0.011,0.011,0.011,
0.003,0.003,0.003,0.003,
0.011,0.011,0.011,0.011,
-0.046,-0.046,-0.046,-0.046,
0.027,0.027,0.027,0.027,
0.038,0.038,0.038,0.038,


0.053,0.053,0.053,0.053,
0,0,0,0,
0.033,0.033,0.033,0.033,
-0.015,-0.015,-0.015,-0.015,
0.032,0.032,0.032,0.032,
0.014,0.014,0.014,0.014,
0.072,0.072,0.072,0.072,
-0.03,-0.03,-0.03,-0.03,
-0.064,-0.064,-0.064,-0.064,
-0.011,-0.011,-0.011,-0.011,
0.001,0.001,0.001,0.001,
0.006,0.006,0.006,0.006,
-0.031,-0.031,-0.031,-0.031,
-0.015,-0.015,-0.015,-0.015,
0.024,0.024,0.024,0.024,
0.009,0.009,0.009,0.009,
-0.026,-0.026,-0.026,-0.026,
0.003,0.003,0.003,0.003,
0.044,0.044,0.044,0.044,
-0.005,-0.005,-0.005,-0.005,
0.021,0.021,0.021,0.021,
0.027,0.027,0.027,0.027,
0.004,0.004,0.004,0.004,
-0.014,-0.014,-0.014,-0.014,
-0.065,-0.065,-0.065,-0.065,
-0.028,-0.028,-0.028,-0.028,
0.03,0.03,0.03,0.03,
0.007,0.007,0.007,0.007,
-0.015,-0.015,-0.015,-0.015,
-0.045,-0.045,-0.045,-0.045,
-0.103,-0.103,-0.103,-0.103,
0.005,0.005,0.005,0.005,
0.023,0.023,0.023,0.023,
0.043,0.043,0.043,0.043,
-0.021,-0.021,-0.021,-0.021,
-0.03,-0.03,-0.03,-0.03,
0.017,0.017,0.017,0.017,
0.04,0.04,0.04,0.04,
-0.055,-0.055,-0.055,-0.055,
0.011,0.011,0.011,0.011,
-0.001,-0.001,-0.001,-0.001,
0.065,0.065,0.065,0.065,
0.037,0.037,0.037,0.037,
-0.022,-0.022,-0.022,-0.022,
0.06,0.06,0.06,0.06,
0.023,0.023,0.023,0.023,
0.038,0.038,0.038,0.038,
-0.016,-0.016,-0.016,-0.016,
0.043,0.043,0.043,0.043,
0.054,0.054,0.054,0.054,
0.025,0.025,0.025,0.025,
0.06,0.06,0.06,0.06,
0.016,0.016,0.016,0.016,
0.061,0.061,0.061,0.061,
0.013,0.013,0.013,0.013,
0.113,0.113,0.113,0.113,
-0.057,-0.057,-0.057,-0.057,
-0.011,-0.011,-0.011,-0.011,
-0.038,-0.038,-0.038,-0.038,
-0.011,-0.011,-0.011,-0.011,
-0.02,-0.02,-0.02,-0.02,
-0.045,-0.045,-0.045,-0.045,
-0.034,-0.034,-0.034,-0.034,
0.021,0.021,0.021,0.021,
0.016,0.016,0.016,0.016,
0.001,0.001,0.001,0.001,
0.046,0.046,0.046,0.046,
0.085,0.085,0.085,0.085,
0.058,0.058,0.058,0.058,
-0.022,-0.022,-0.022,-0.022,
0.022,0.022,0.022,0.022,
0.029,0.029,0.029,0.029,
-0.071,-0.071,-0.071,-0.071,
-0.027,-0.027,-0.027,-0.027,
-0.067,-0.067,-0.067,-0.067,
-0.011,-0.011,-0.011,-0.011,
-0.052,-0.052,-0.052,-0.052,
0.002,0.002,0.002,0.002,
-0.014,-0.014,-0.014,-0.014,
0.036,0.036,0.036,0.036,
0.048,0.048,0.048,0.048,
0.052,0.052,0.052,0.052,
0.019,0.019,0.019,0.019,
0.092,0.092,0.092,0.092,
-0.054,-0.054,-0.054,-0.054,
-0.02,-0.02,-0.02,-0.02,
0.053,0.053,0.053,0.053,
0.084,0.084,0.084,0.084,
0.04,0.04,0.04,0.04,
0.021,0.021,0.021,0.021,
-0.017,-0.017,-0.017,-0.017,
-0.058,-0.058,-0.058,-0.058,
0.003,0.003,0.003,0.003,
0.007,0.007,0.007,0.007,
-0.015,-0.015,-0.015,-0.015,
-0.02,-0.02,-0.02,-0.02,
-0.031,-0.031,-0.031,-0.031,
0.077,0.077,0.077,0.077,
0.048,0.048,0.048,0.048,
0.01,0.01,0.01,0.01,


0.051,0.051,0.051,0.051,
0.038,0.038,0.038,0.038,
-0.008,-0.008,-0.008,-0.008,
0.047,0.047,0.047,0.047,
-0.082,-0.082,-0.082,-0.082,
-0.035,-0.035,-0.035,-0.035,
-0.029,-0.029,-0.029,-0.029,
0.019,0.019,0.019,0.019,
0.068,0.068,0.068,0.068,
-0.072,-0.072,-0.072,-0.072,
0,0,0,0,
0.026,0.026,0.026,0.026,
0.044,0.044,0.044,0.044,
0,0,0,0,
-0.01,-0.01,-0.01,-0.01,
0.001,0.001,0.001,0.001,
0.056,0.056,0.056,0.056,
-0.013,-0.013,-0.013,-0.013,
0.005,0.005,0.005,0.005,
0.071,0.071,0.071,0.071,
0.033,0.033,0.033,0.033,
0.005,0.005,0.005,0.005,
0,0,0,0,
0.011,0.011,0.011,0.011,
-0.003,-0.003,-0.003,-0.003,
0.04,0.04,0.04,0.04,
-0.044,-0.044,-0.044,-0.044,
0.025,0.025,0.025,0.025,
0.015,0.015,0.015,0.015,
0.016,0.016,0.016,0.016,
0.13,0.13,0.13,0.13,
0.003,0.003,0.003,0.003,
-0.03,-0.03,-0.03,-0.03,
0.028,0.028,0.028,0.028,
0.008,0.008,0.008,0.008,
0.003,0.003,0.003,0.003,
-0.017,-0.017,-0.017,-0.017,
0.051,0.051,0.051,0.051,
0.057,0.057,0.057,0.057,
0.004,0.004,0.004,0.004,
-0.008,-0.008,-0.008,-0.008,
0,0,0,0,
0.021,0.021,0.021,0.021,
0,0,0,0,
0.034,0.034,0.034,0.034,
-0.007,-0.007,-0.007,-0.007,
-0.02,-0.02,-0.02,-0.02,
0.041,0.041,0.041,0.041,
-0.004,-0.004,-0.004,-0.004,
0,0,0,0,
0,0,0,0,
-0.016,-0.016,-0.016,-0.016,
0.001,0.001,0.001,0.001,
0.021,0.021,0.021,0.021,
0.006,0.006,0.006,0.006,
-0.064,-0.064,-0.064,-0.064,
0,0,0,0,
-0.015,-0.015,-0.015,-0.015,
0.002,0.002,0.002,0.002,
0.012,0.012,0.012,0.012,
0.009,0.009,0.009,0.009,
0.034,0.034,0.034,0.034,
0.028,0.028,0.028,0.028,
-0.012,-0.012,-0.012,-0.012,
-0.012,-0.012,-0.012,-0.012,
0.018,0.018,0.018,0.018,
0,0,0,0,
-0.043,-0.043,-0.043,-0.043,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0.016,0.016,0.016,0.016,
0.035,0.035,0.035,0.035,
0.017,0.017,0.017,0.017,
0.053,0.053,0.053,0.053,
-0.052,-0.052,-0.052,-0.052,
-0.006,-0.006,-0.006,-0.006,
0.005,0.005,0.005,0.005,
0,0,0,0,
-0.013,-0.013,-0.013,-0.013,
0.015,0.015,0.015,0.015,
0,0,0,0,
0.055,0.055,0.055,0.055,
0.002,0.002,0.002,0.002,
0.006,0.006,0.006,0.006,
-0.011,-0.011,-0.011,-0.011,
-0.071,-0.071,-0.071,-0.071,
0.053,0.053,0.053,0.053,
-0.082,-0.082,-0.082,-0.082,
0.038,0.038,0.038,0.038,
0,0,0,0,
0.023,0.023,0.023,0.023,
-0.017,-0.017,-0.017,-0.017,
-0.015,-0.015,-0.015,-0.015,
-0.049,-0.049,-0.049,-0.049,
0,0,0,0,
-0.028,-0.028,-0.028,-0.028,
0.033,0.033,0.033,0.033,
0.005,0.005,0.005,0.005,
0.016,0.016,0.016,0.016,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.021,0.018,0.153,-0.075,
MEDs,0.021,0.018,0.153,-0.075,
MEDs,0.021,0.018,0.153,-0.075,
MEDs,0.021,0.018,0.153,-0.075,


AVGs,0.007,0.007,0.113,-0.103,
MEDs,0.007,0.007,0.113,-0.103,
MEDs,0.007,0.007,0.113,-0.103,
MEDs,0.007,0.007,0.113,-0.103,


AVGs,0.006,0.002,0.13,-0.082,
MEDs,0.006,0.002,0.13,-0.082,
MEDs,0.006,0.002,0.13,-0.082,
MEDs,0.006,0.002,0.13,-0.082,



