

Data analysis for each instance 
AVG,MED,MAX,MIN
0,0,0,0,
0.134,0.134,0.134,0.134,
0.115,0.115,0.115,0.115,
0.371,0.371,0.371,0.371,
0.386,0.386,0.386,0.386,
0.37,0.37,0.37,0.37,
0,0,0,0,
0.195,0.195,0.195,0.195,
0.324,0.324,0.324,0.324,
0.322,0.322,0.322,0.322,
0.195,0.195,0.195,0.195,
0.231,0.231,0.231,0.231,
0.233,0.233,0.233,0.233,
0.275,0.275,0.275,0.275,
0.239,0.239,0.239,0.239,
0.239,0.239,0.239,0.239,
0,0,0,0,
0.202,0.202,0.202,0.202,
0.223,0.223,0.223,0.223,
0.262,0.262,0.262,0.262,
0.195,0.195,0.195,0.195,
0.223,0.223,0.223,0.223,
0,0,0,0,
0.173,0.173,0.173,0.173,
0.279,0.279,0.279,0.279,
0.179,0.179,0.179,0.179,
0.248,0.248,0.248,0.248,
0.191,0.191,0.191,0.191,
0.185,0.185,0.185,0.185,
0.381,0.381,0.381,0.381,
0.388,0.388,0.388,0.388,
0.312,0.312,0.312,0.312,
0.246,0.246,0.246,0.246,
0.109,0.109,0.109,0.109,
0.154,0.154,0.154,0.154,
0.085,0.085,0.085,0.085,
0.066,0.066,0.066,0.066,
0.06,0.06,0.06,0.06,
0.303,0.303,0.303,0.303,
0.348,0.348,0.348,0.348,
0.213,0.213,0.213,0.213,
0.262,0.262,0.262,0.262,
0.278,0.278,0.278,0.278,
0.232,0.232,0.232,0.232,
0.169,0.169,0.169,0.169,
0.16,0.16,0.16,0.16,
0.411,0.411,0.411,0.411,
0.289,0.289,0.289,0.289,
0.29,0.29,0.29,0.29,
0.279,0.279,0.279,0.279,
0.279,0.279,0.279,0.279,
0.271,0.271,0.271,0.271,
0.442,0.442,0.442,0.442,
0.212,0.212,0.212,0.212,
0.327,0.327,0.327,0.327,
0.22,0.22,0.22,0.22,
0.41,0.41,0.41,0.41,
0.187,0.187,0.187,0.187,
0.214,0.214,0.214,0.214,
0.322,0.322,0.322,0.322,
0.179,0.179,0.179,0.179,
0.215,0.215,0.215,0.215,
0.12,0.12,0.12,0.12,
0.287,0.287,0.287,0.287,
0,0,0,0,
0.253,0.253,0.253,0.253,
0.18,0.18,0.18,0.18,
0.315,0.315,0.315,0.315,
0.32,0.32,0.32,0.32,
0.246,0.246,0.246,0.246,
0.315,0.315,0.315,0.315,
0,0,0,0,
0.202,0.202,0.202,0.202,
0,0,0,0,
0.338,0.338,0.338,0.338,
0.233,0.233,0.233,0.233,
0.205,0.205,0.205,0.205,
0.023,0.023,0.023,0.023,
0.404,0.404,0.404,0.404,
0.287,0.287,0.287,0.287,
0,0,0,0,
0.195,0.195,0.195,0.195,
0.158,0.158,0.158,0.158,
0.268,0.268,0.268,0.268,
0.247,0.247,0.247,0.247,
0.183,0.183,0.183,0.183,
0.224,0.224,0.224,0.224,
0.206,0.206,0.206,0.206,
0.154,0.154,0.154,0.154,
0.179,0.179,0.179,0.179,
0.299,0.299,0.299,0.299,
0.252,0.252,0.252,0.252,
0.132,0.132,0.132,0.132,
0.343,0.343,0.343,0.343,
0.164,0.164,0.164,0.164,
0.191,0.191,0.191,0.191,
0.261,0.261,0.261,0.261,
0.302,0.302,0.302,0.302,
0.39,0.39,0.39,0.39,
0.287,0.287,0.287,0.287,
0,0,0,0,
0.24,0.24,0.24,0.24,
0,0,0,0,
0.172,0.172,0.172,0.172,
0.276,0.276,0.276,0.276,
0.192,0.192,0.192,0.192,
0.342,0.342,0.342,0.342,
0.215,0.215,0.215,0.215,
0.351,0.351,0.351,0.351,
0.223,0.223,0.223,0.223,
0.255,0.255,0.255,0.255,
0.269,0.269,0.269,0.269,
0.31,0.31,0.31,0.31,
0.124,0.124,0.124,0.124,
0,0,0,0,
0.23,0.23,0.23,0.23,
0.338,0.338,0.338,0.338,
0.161,0.161,0.161,0.161,
0.129,0.129,0.129,0.129,
0.34,0.34,0.34,0.34,
0.287,0.287,0.287,0.287,
0.122,0.122,0.122,0.122,
0.158,0.158,0.158,0.158,
0.154,0.154,0.154,0.154,
0.414,0.414,0.414,0.414,
0.361,0.361,0.361,0.361,
0.273,0.273,0.273,0.273,
0.319,0.319,0.319,0.319,
0.145,0.145,0.145,0.145,
0.205,0.205,0.205,0.205,
0,0,0,0,
0,0,0,0,
0.313,0.313,0.313,0.313,
0.1,0.1,0.1,0.1,
0.162,0.162,0.162,0.162,
0.207,0.207,0.207,0.207,
0.275,0.275,0.275,0.275,
0.229,0.229,0.229,0.229,
0.254,0.254,0.254,0.254,
0.2,0.2,0.2,0.2,
0.116,0.116,0.116,0.116,
0.219,0.219,0.219,0.219,
0.101,0.101,0.101,0.101,
0.331,0.331,0.331,0.331,
0.239,0.239,0.239,0.239,
0.232,0.232,0.232,0.232,
0.318,0.318,0.318,0.318,
0.333,0.333,0.333,0.333,
0.367,0.367,0.367,0.367,
0.172,0.172,0.172,0.172,
0.186,0.186,0.186,0.186,
0,0,0,0,
0.295,0.295,0.295,0.295,
0.201,0.201,0.201,0.201,
0.302,0.302,0.302,0.302,
0.18,0.18,0.18,0.18,
0.475,0.475,0.475,0.475,
0.231,0.231,0.231,0.231,
0.062,0.062,0.062,0.062,
0.352,0.352,0.352,0.352,
0.242,0.242,0.242,0.242,
0.314,0.314,0.314,0.314,
0.361,0.361,0.361,0.361,
0.295,0.295,0.295,0.295,
0,0,0,0,
0.158,0.158,0.158,0.158,
0.266,0.266,0.266,0.266,
0.128,0.128,0.128,0.128,
0.164,0.164,0.164,0.164,
0.265,0.265,0.265,0.265,
0.238,0.238,0.238,0.238,
0.022,0.022,0.022,0.022,
0.307,0.307,0.307,0.307,
0.2,0.2,0.2,0.2,
0.257,0.257,0.257,0.257,
0.328,0.328,0.328,0.328,
0.163,0.163,0.163,0.163,
0.36,0.36,0.36,0.36,
0.316,0.316,0.316,0.316,
0.19,0.19,0.19,0.19,
0.331,0.331,0.331,0.331,
0.157,0.157,0.157,0.157,
0.353,0.353,0.353,0.353,
0.226,0.223,0.355,0.223,
0.255,0.255,0.255,0.255,
0.32,0.32,0.32,0.32,
0.522,0.522,0.537,0.336,
0.33,0.331,0.331,0.301,
0.403,0.396,0.414,0.343,
0.26,0.258,0.336,0.258,
0.264,0.264,0.264,0.264,
0.301,0.301,0.301,0.301,
0.248,0.248,0.248,0.248,
0.18,0.18,0.18,0.18,
0.417,0.411,0.452,0.279,
0.318,0.318,0.318,0.318,
0.254,0.254,0.254,0.254,
0.105,0.105,0.105,0.105,
0,0,0,0,
0.174,0.174,0.174,0.174,
0.119,0.119,0.119,0.119,
0.115,0.115,0.115,0.115,
0.216,0.216,0.216,0.216,
0.298,0.3,0.305,0.295,
0.265,0.265,0.265,0.265,
0.245,0.245,0.245,0.245,
0.178,0.178,0.178,0.178,
0.206,0.206,0.206,0.206,
0.353,0.381,0.421,0.288,
0.123,0.123,0.123,0.123,
0.306,0.306,0.306,0.306,
0.271,0.271,0.271,0.271,
0.107,0.107,0.107,0.107,
0.204,0.204,0.204,0.204,
0.307,0.289,0.332,0.271,
0.342,0.333,0.355,0.305,
0.319,0.319,0.319,0.319,
0.205,0.205,0.205,0.205,
0.303,0.304,0.313,0.252,
0.386,0.386,0.397,0.386,
0.299,0.299,0.299,0.299,
0,0,0,0,
0.133,0.133,0.133,0.133,
0.182,0.182,0.182,0.182,
0.172,0.168,0.274,0.168,
0.295,0.295,0.295,0.295,
0.245,0.245,0.245,0.245,
0.248,0.248,0.275,0.242,
0.383,0.377,0.407,0.328,
0.187,0.187,0.187,0.187,
0.25,0.25,0.25,0.25,
0.337,0.337,0.337,0.337,
0.19,0.19,0.19,0.19,
0.15,0.15,0.15,0.15,
0.286,0.286,0.286,0.286,
0.145,0.145,0.145,0.145,
0.164,0.164,0.164,0.164,
0.26,0.26,0.26,0.26,
0.406,0.404,0.435,0.328,
0.281,0.281,0.281,0.281,
0.133,0.133,0.133,0.133,
0.296,0.296,0.296,0.296,
0.029,0.029,0.029,0.029,
0.303,0.285,0.342,0.171,
0.255,0.245,0.267,0.243,
0.123,0.123,0.123,0.123,
0.149,0.149,0.149,0.149,
0.135,0.135,0.135,0.135,
0.248,0.248,0.248,0.248,
0.201,0.201,0.201,0.201,
0.253,0.253,0.253,0.253,
0.286,0.287,0.287,0.256,
0.335,0.335,0.335,0.335,
0.259,0.259,0.259,0.259,
0.286,0.286,0.286,0.286,
0.244,0.244,0.244,0.244,
0.263,0.262,0.289,0.262,
0.211,0.211,0.211,0.211,
0.365,0.376,0.408,0.25,
0.342,0.342,0.342,0.342,
0.17,0.17,0.17,0.17,
0.249,0.249,0.249,0.249,
0.507,0.51,0.51,0.366,
0.223,0.223,0.223,0.223,
0.069,0.069,0.069,0.069,
0.205,0.205,0.205,0.205,
0.224,0.224,0.224,0.224,
0.192,0.192,0.192,0.192,
0.168,0.168,0.168,0.168,
0.319,0.319,0.323,0.318,
0.052,0.052,0.052,0.052,
0.223,0.223,0.223,0.223,
0.29,0.29,0.29,0.29,
0.265,0.265,0.265,0.265,
0.281,0.281,0.281,0.281,
0.286,0.26,0.345,0.141,
0.311,0.311,0.311,0.311,
0.381,0.388,0.4,0.244,
0.114,0.114,0.114,0.114,
0.15,0.15,0.15,0.15,
0.194,0.194,0.194,0.194,
0.104,0.104,0.104,0.104,
0.107,0.107,0.107,0.107,
0.216,0.216,0.216,0.216,
0.228,0.227,0.274,0.227,
0.15,0.15,0.15,0.15,
0.211,0.211,0.211,0.211,
0.149,0.149,0.149,0.149,
0.154,0.154,0.154,0.154,
0.074,0.074,0.074,0.074,
0.338,0.338,0.338,0.338,
0.387,0.393,0.396,0.315,
0.453,0.465,0.471,0.336,
0.224,0.224,0.224,0.224,
0.205,0.205,0.205,0.205,
0.182,0.182,0.182,0.182,
0.267,0.267,0.267,0.267,
0.119,0.119,0.119,0.119,
0.28,0.292,0.369,0.256,
0.171,0.171,0.171,0.171,
0.223,0.223,0.223,0.223,
0,0,0,0,
0.165,0.16,0.333,0.134,
0.2,0.2,0.2,0.2,
0.287,0.287,0.287,0.287,
0.189,0.189,0.189,0.189,
0.158,0.158,0.158,0.158,
0.416,0.416,0.416,0.416,
0.273,0.273,0.273,0.273,
0.251,0.251,0.251,0.251,
0.251,0.251,0.251,0.251,
0.274,0.274,0.274,0.274,
0.381,0.393,0.411,0.307,
0.168,0.168,0.168,0.168,
0.221,0.221,0.221,0.221,
0.27,0.27,0.27,0.27,
0.272,0.272,0.272,0.272,
0.146,0.146,0.146,0.146,
0.231,0.231,0.231,0.231,
0.229,0.229,0.229,0.229,
0.214,0.214,0.214,0.214,
0.217,0.217,0.217,0.217,
0.291,0.291,0.294,0.285,
0.16,0.16,0.16,0.16,
0.216,0.216,0.216,0.216,
0.38,0.371,0.407,0.175,
0.279,0.283,0.306,0.272,
0.021,0.021,0.021,0.021,
0.195,0.195,0.195,0.195,
0.311,0.318,0.318,0.147,
0.257,0.257,0.257,0.257,
0.235,0.233,0.289,0.233,
0.215,0.215,0.215,0.215,
0.137,0.137,0.137,0.137,
0.053,0.053,0.053,0.053,
0.185,0.185,0.185,0.185,
0.241,0.241,0.241,0.241,
0.331,0.331,0.331,0.331,
0.39,0.39,0.39,0.39,
0.244,0.244,0.244,0.244,
0.201,0.201,0.201,0.201,
0.217,0.217,0.217,0.217,
0.219,0.219,0.219,0.219,
0.221,0.221,0.221,0.221,
0.078,0.078,0.078,0.078,
0.344,0.344,0.344,0.344,
0.27,0.27,0.27,0.27,
0.217,0.217,0.217,0.217,
0.308,0.308,0.308,0.308,
0.194,0.194,0.194,0.194,
0.074,0.074,0.074,0.074,
0.369,0.37,0.385,0.325,
0.214,0.214,0.214,0.214,
0.271,0.27,0.296,0.27,
0.164,0.164,0.164,0.164,
0.21,0.21,0.21,0.21,
0.079,0.079,0.079,0.079,
0.193,0.193,0.193,0.193,
0.291,0.291,0.291,0.291,
0.142,0.142,0.142,0.142,
0.205,0.205,0.205,0.205,
0.152,0.152,0.152,0.152,
0.342,0.342,0.342,0.342,
0.192,0.192,0.192,0.192,
0.24,0.24,0.24,0.24,
0.337,0.341,0.36,0.247,
0.393,0.342,0.45,0.339,
0.366,0.366,0.366,0.366,
0.104,0.104,0.104,0.104,
0.209,0.209,0.209,0.209,
0.261,0.261,0.261,0.261,
0.111,0.111,0.111,0.111,
0.241,0.241,0.241,0.241,
0.283,0.283,0.283,0.283,
0.358,0.358,0.358,0.358,
0.238,0.238,0.238,0.238,
0.201,0.201,0.201,0.201,
0.259,0.259,0.259,0.259,
0.182,0.182,0.182,0.182,
0.245,0.245,0.245,0.245,
0.065,0.065,0.065,0.065,
0.311,0.311,0.311,0.311,
0.284,0.284,0.284,0.284,
0.167,0.167,0.167,0.167,
0.271,0.271,0.271,0.271,
0.168,0.168,0.168,0.168,
0,0,0,0,
0.221,0.221,0.221,0.221,
0.06,0.06,0.06,0.06,
0.301,0.301,0.301,0.301,
0.191,0.191,0.191,0.191,
0.285,0.285,0.285,0.285,
0.147,0.147,0.147,0.147,
0.302,0.302,0.302,0.302,
0.312,0.312,0.312,0.312,
0.309,0.309,0.309,0.309,
0.322,0.322,0.322,0.322,
0.234,0.234,0.234,0.234,
0.297,0.297,0.297,0.297,
0.272,0.272,0.272,0.272,
0.239,0.239,0.239,0.239,
0,0,0,0,
0.327,0.327,0.327,0.327,
0.201,0.201,0.201,0.201,
0.367,0.367,0.367,0.367,
0.272,0.272,0.272,0.272,
0.299,0.296,0.302,0.296,
0.108,0.108,0.108,0.108,
0.317,0.317,0.317,0.317,
0.133,0.133,0.133,0.133,
0.127,0.127,0.127,0.127,
0.342,0.342,0.342,0.342,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.228,0.233,0.522,0,
MEDs,0.228,0.233,0.522,0,
MAXs,0.231,0.237,0.537,0,
MINs,0.223,0.231,0.475,0,



