

Data analysis for each instance 
AVG,MED,MAX,MIN
0.007,0.007,0.007,0.007,
-0.012,-0.012,-0.012,-0.012,
0.037,0.037,0.037,0.037,
0.003,0.003,0.003,0.003,
0.029,0.029,0.029,0.029,
0.011,0.011,0.011,0.011,
-0.012,-0.012,-0.012,-0.012,
0.008,0.008,0.008,0.008,
-0.017,-0.017,-0.017,-0.017,
0.03,0.03,0.03,0.03,
-0.003,-0.003,-0.003,-0.003,
-0.034,-0.034,-0.034,-0.034,
-0.008,-0.008,-0.008,-0.008,
0.017,0.017,0.017,0.017,
0.03,0.03,0.03,0.03,
0.011,0.011,0.011,0.011,
0.056,0.056,0.056,0.056,
0.02,0.02,0.02,0.02,
0.042,0.042,0.042,0.042,
0.024,0.024,0.024,0.024,
0.027,0.027,0.027,0.027,
0.03,0.03,0.03,0.03,
0.055,0.055,0.055,0.055,
0.071,0.071,0.071,0.071,
0.015,0.015,0.015,0.015,
-0.004,-0.004,-0.004,-0.004,
0.03,0.03,0.03,0.03,
-0.001,-0.001,-0.001,-0.001,
-0.009,-0.009,-0.009,-0.009,


-0.031,-0.031,-0.031,-0.031,
-0.015,-0.015,-0.015,-0.015,
-0.014,-0.014,-0.014,-0.014,
0.047,0.047,0.047,0.047,
0.025,0.025,0.025,0.025,
0.02,0.02,0.02,0.02,
-0.005,-0.005,-0.005,-0.005,
-0.012,-0.012,-0.012,-0.012,
0.051,0.051,0.051,0.051,
-0.023,-0.023,-0.023,-0.023,
0.01,0.01,0.01,0.01,
-0.034,-0.034,-0.034,-0.034,
-0.001,-0.001,-0.001,-0.001,
0.066,0.066,0.066,0.066,
-0.013,-0.013,-0.013,-0.013,
0.02,0.02,0.02,0.02,
0.018,0.018,0.018,0.018,
0.014,0.014,0.014,0.014,
0.011,0.011,0.011,0.011,
-0.039,-0.039,-0.039,-0.039,
0.023,0.023,0.023,0.023,
-0.018,-0.018,-0.018,-0.018,
-0.009,-0.009,-0.009,-0.009,
-0.022,-0.022,-0.022,-0.022,
-0.006,-0.006,-0.006,-0.006,
-0.029,-0.029,-0.029,-0.029,
-0.023,-0.023,-0.023,-0.023,
0.014,0.014,0.014,0.014,
0.004,0.004,0.004,0.004,
0.002,0.002,0.002,0.002,
-0.053,-0.053,-0.053,-0.053,
-0.005,-0.005,-0.005,-0.005,
-0.03,-0.03,-0.03,-0.03,
-0.01,-0.01,-0.01,-0.01,
-0.009,-0.009,-0.009,-0.009,
0.028,0.028,0.028,0.028,
-0.002,-0.002,-0.002,-0.002,
0.003,0.003,0.003,0.003,
0.013,0.013,0.013,0.013,
0.001,0.001,0.001,0.001,
-0.011,-0.011,-0.011,-0.011,
-0.004,-0.004,-0.004,-0.004,
-0.008,-0.008,-0.008,-0.008,
-0.011,-0.011,-0.011,-0.011,
-0.014,-0.014,-0.014,-0.014,
-0.022,-0.022,-0.022,-0.022,
-0.041,-0.041,-0.041,-0.041,
0.024,0.024,0.024,0.024,
-0.001,-0.001,-0.001,-0.001,
-0.02,-0.02,-0.02,-0.02,
0.035,0.035,0.035,0.035,
-0.033,-0.033,-0.033,-0.033,
0.005,0.005,0.005,0.005,
-0.023,-0.023,-0.023,-0.023,
-0.006,-0.006,-0.006,-0.006,
0.019,0.019,0.019,0.019,
-0.035,-0.035,-0.035,-0.035,
-0.04,-0.04,-0.04,-0.04,
-0.009,-0.009,-0.009,-0.009,
0.012,0.012,0.012,0.012,
0.024,0.024,0.024,0.024,
0.002,0.002,0.002,0.002,
0.001,0.001,0.001,0.001,
0.056,0.056,0.056,0.056,
-0.001,-0.001,-0.001,-0.001,
0.013,0.013,0.013,0.013,
-0.022,-0.022,-0.022,-0.022,
0.018,0.018,0.018,0.018,
-0.015,-0.015,-0.015,-0.015,
-0.048,-0.048,-0.048,-0.048,
0.008,0.008,0.008,0.008,
-0.018,-0.018,-0.018,-0.018,
-0.019,-0.019,-0.019,-0.019,
0.002,0.002,0.002,0.002,
0.027,0.027,0.027,0.027,
-0.052,-0.052,-0.052,-0.052,
0.018,0.018,0.018,0.018,
0.033,0.033,0.033,0.033,
0.009,0.009,0.009,0.009,
0.083,0.083,0.083,0.083,
-0.03,-0.03,-0.03,-0.03,
-0.021,-0.021,-0.021,-0.021,
0.03,0.03,0.03,0.03,
0.022,0.022,0.022,0.022,
0.001,0.001,0.001,0.001,
0.023,0.023,0.023,0.023,
-0.105,-0.105,-0.105,-0.105,
-0.016,-0.016,-0.016,-0.016,
0.063,0.063,0.063,0.063,
-0.026,-0.026,-0.026,-0.026,
0.006,0.006,0.006,0.006,
-0.008,-0.008,-0.008,-0.008,
-0.032,-0.032,-0.032,-0.032,
-0.014,-0.014,-0.014,-0.014,
0.001,0.001,0.001,0.001,
-0.003,-0.003,-0.003,-0.003,
-0.025,-0.025,-0.025,-0.025,
0.005,0.005,0.005,0.005,
0.004,0.004,0.004,0.004,
-0.003,-0.003,-0.003,-0.003,


0.026,0.026,0.026,0.026,
-0.005,-0.005,-0.005,-0.005,
-0.013,-0.013,-0.013,-0.013,
-0.014,-0.014,-0.014,-0.014,
-0.01,-0.01,-0.01,-0.01,
-0.003,-0.003,-0.003,-0.003,
0.003,0.003,0.003,0.003,
0.013,0.013,0.013,0.013,
-0.017,-0.017,-0.017,-0.017,
-0.043,-0.043,-0.043,-0.043,
-0.024,-0.024,-0.024,-0.024,
0.017,0.017,0.017,0.017,
0.014,0.014,0.014,0.014,
0.013,0.013,0.013,0.013,
0.008,0.008,0.008,0.008,
-0.034,-0.034,-0.034,-0.034,
0,0,0,0,
-0.02,-0.02,-0.02,-0.02,
-0.037,-0.037,-0.037,-0.037,
0.017,0.017,0.017,0.017,
-0.004,-0.004,-0.004,-0.004,
0.057,0.057,0.057,0.057,
-0.022,-0.022,-0.022,-0.022,
-0.018,-0.018,-0.018,-0.018,
-0.003,-0.003,-0.003,-0.003,
-0.004,-0.004,-0.004,-0.004,
-0.005,-0.005,-0.005,-0.005,
-0.007,-0.007,-0.007,-0.007,
-0.01,-0.01,-0.01,-0.01,
0.004,0.004,0.004,0.004,
0.039,0.039,0.039,0.039,
0.037,0.037,0.037,0.037,
0.025,0.025,0.025,0.025,
-0.006,-0.006,-0.006,-0.006,
-0.022,-0.022,-0.022,-0.022,
-0.02,-0.02,-0.02,-0.02,
-0.017,-0.017,-0.017,-0.017,
0.009,0.009,0.009,0.009,
-0.034,-0.034,-0.034,-0.034,
0.005,0.005,0.005,0.005,
-0.03,-0.03,-0.03,-0.03,
-0.003,-0.003,-0.003,-0.003,
-0.008,-0.008,-0.008,-0.008,
-0.008,-0.008,-0.008,-0.008,
0.01,0.01,0.01,0.01,
0.008,0.008,0.008,0.008,
0.052,0.052,0.052,0.052,
0.007,0.007,0.007,0.007,
-0.008,-0.008,-0.008,-0.008,
-0.038,-0.038,-0.038,-0.038,
0.012,0.012,0.012,0.012,
0.036,0.036,0.036,0.036,
-0.022,-0.022,-0.022,-0.022,
0.019,0.019,0.019,0.019,
-0.012,-0.012,-0.012,-0.012,
0.018,0.018,0.018,0.018,
0.024,0.024,0.024,0.024,
0.04,0.04,0.04,0.04,
-0.023,-0.023,-0.023,-0.023,
-0.006,-0.006,-0.006,-0.006,
-0.003,-0.003,-0.003,-0.003,
0.004,0.004,0.004,0.004,
-0.022,-0.022,-0.022,-0.022,
-0.037,-0.037,-0.037,-0.037,
-0.002,-0.002,-0.002,-0.002,
-0.002,-0.002,-0.002,-0.002,
0.021,0.021,0.021,0.021,
-0.021,-0.021,-0.021,-0.021,
0.047,0.047,0.047,0.047,
0.013,0.013,0.013,0.013,
0.008,0.008,0.008,0.008,
0.032,0.032,0.032,0.032,
0.017,0.017,0.017,0.017,
0.009,0.009,0.009,0.009,
-0.02,-0.02,-0.02,-0.02,
0.002,0.002,0.002,0.002,
-0.022,-0.022,-0.022,-0.022,
-0.023,-0.023,-0.023,-0.023,
0,0,0,0,
-0.031,-0.031,-0.031,-0.031,
0.003,0.003,0.003,0.003,
0.029,0.029,0.029,0.029,
0,0,0,0,
0.004,0.004,0.004,0.004,
0.019,0.019,0.019,0.019,
-0.038,-0.038,-0.038,-0.038,
0.096,0.096,0.096,0.096,
-0.02,-0.02,-0.02,-0.02,
-0.087,-0.087,-0.087,-0.087,
0.019,0.019,0.019,0.019,
-0.023,-0.023,-0.023,-0.023,
-0.007,-0.007,-0.007,-0.007,
-0.001,-0.001,-0.001,-0.001,
-0.007,-0.007,-0.007,-0.007,
-0.005,-0.005,-0.005,-0.005,
0.02,0.02,0.02,0.02,
0.003,0.003,0.003,0.003,
-0.004,-0.004,-0.004,-0.004,
-0.004,-0.004,-0.004,-0.004,
0.036,0.036,0.036,0.036,


0.003,0.003,0.003,0.003,
0.036,0.036,0.036,0.036,
-0.004,-0.004,-0.004,-0.004,
0.006,0.006,0.006,0.006,
-0.062,-0.062,-0.062,-0.062,
0.016,0.016,0.016,0.016,
0.015,0.015,0.015,0.015,
-0.01,-0.01,-0.01,-0.01,
-0.042,-0.042,-0.042,-0.042,
0.066,0.066,0.066,0.066,
0.024,0.024,0.024,0.024,
0.02,0.02,0.02,0.02,
-0.058,-0.058,-0.058,-0.058,
0.005,0.005,0.005,0.005,
-0.043,-0.043,-0.043,-0.043,
0.035,0.035,0.035,0.035,
-0.065,-0.065,-0.065,-0.065,
0.013,0.013,0.013,0.013,
0.043,0.043,0.043,0.043,
0.003,0.003,0.003,0.003,
-0.027,-0.027,-0.027,-0.027,
-0.039,-0.039,-0.039,-0.039,
0.051,0.051,0.051,0.051,
-0.015,-0.015,-0.015,-0.015,
0.006,0.006,0.006,0.006,
0.009,0.009,0.009,0.009,
-0.006,-0.006,-0.006,-0.006,
-0.04,-0.04,-0.04,-0.04,
0.003,0.003,0.003,0.003,
-0.005,-0.005,-0.005,-0.005,
0.022,0.022,0.022,0.022,
-0.013,-0.013,-0.013,-0.013,
0.026,0.026,0.026,0.026,
0.019,0.019,0.019,0.019,
0.031,0.031,0.031,0.031,
-0.012,-0.012,-0.012,-0.012,
0.031,0.031,0.031,0.031,
-0.004,-0.004,-0.004,-0.004,
0,0,0,0,
-0.042,-0.042,-0.042,-0.042,
0.02,0.02,0.02,0.02,
0.011,0.011,0.011,0.011,
0.013,0.013,0.013,0.013,
0.042,0.042,0.042,0.042,
0.028,0.028,0.028,0.028,
-0.039,-0.039,-0.039,-0.039,
-0.02,-0.02,-0.02,-0.02,
0.042,0.042,0.042,0.042,
0.005,0.005,0.005,0.005,
0.099,0.099,0.099,0.099,
-0.025,-0.025,-0.025,-0.025,
-0.022,-0.022,-0.022,-0.022,
0.025,0.025,0.025,0.025,
-0.005,-0.005,-0.005,-0.005,
0.017,0.017,0.017,0.017,
-0.036,-0.036,-0.036,-0.036,
-0.008,-0.008,-0.008,-0.008,
-0.039,-0.039,-0.039,-0.039,
-0.045,-0.045,-0.045,-0.045,
-0.002,-0.002,-0.002,-0.002,
-0.064,-0.064,-0.064,-0.064,
-0.019,-0.019,-0.019,-0.019,
0.005,0.005,0.005,0.005,
-0.006,-0.006,-0.006,-0.006,
-0.013,-0.013,-0.013,-0.013,
-0.039,-0.039,-0.039,-0.039,
-0.119,-0.119,-0.119,-0.119,
0.018,0.018,0.018,0.018,
-0.115,-0.115,-0.115,-0.115,
0.012,0.012,0.012,0.012,
-0.032,-0.032,-0.032,-0.032,
0.006,0.006,0.006,0.006,
0.022,0.022,0.022,0.022,
0.001,0.001,0.001,0.001,
-0.007,-0.007,-0.007,-0.007,
0.038,0.038,0.038,0.038,
0.027,0.027,0.027,0.027,
0.025,0.025,0.025,0.025,
-0.014,-0.014,-0.014,-0.014,
0.003,0.003,0.003,0.003,
-0.009,-0.009,-0.009,-0.009,
-0.01,-0.01,-0.01,-0.01,
-0.006,-0.006,-0.006,-0.006,
-0.015,-0.015,-0.015,-0.015,
0.012,0.012,0.012,0.012,
0.023,0.023,0.023,0.023,
-0.05,-0.05,-0.05,-0.05,
0.001,0.001,0.001,0.001,
-0.036,-0.036,-0.036,-0.036,
-0.035,-0.035,-0.035,-0.035,
0.007,0.007,0.007,0.007,
-0.041,-0.041,-0.041,-0.041,
0.015,0.015,0.015,0.015,
0,0,0,0,
-0.029,-0.029,-0.029,-0.029,
-0.002,-0.002,-0.002,-0.002,
-0.005,-0.005,-0.005,-0.005,
0.01,0.01,0.01,0.01,
-0.046,-0.046,-0.046,-0.046,
-0.001,-0.001,-0.001,-0.001,


-0.038,-0.038,-0.038,-0.038,
0.001,0.001,0.001,0.001,
0.032,0.032,0.032,0.032,
-0.028,-0.028,-0.028,-0.028,
0.038,0.038,0.038,0.038,
-0.003,-0.003,-0.003,-0.003,
0.002,0.002,0.002,0.002,
0.013,0.013,0.013,0.013,
0.052,0.052,0.052,0.052,
-0.014,-0.014,-0.014,-0.014,
-0.005,-0.005,-0.005,-0.005,
0.013,0.013,0.013,0.013,
0.028,0.028,0.028,0.028,
0.007,0.007,0.007,0.007,
0.043,0.043,0.043,0.043,
-0.007,-0.007,-0.007,-0.007,
0.074,0.074,0.074,0.074,
-0.003,-0.003,-0.003,-0.003,
0.009,0.009,0.009,0.009,
-0.032,-0.032,-0.032,-0.032,
0.015,0.015,0.015,0.015,
0.02,0.02,0.02,0.02,
-0.023,-0.023,-0.023,-0.023,
0.038,0.038,0.038,0.038,
0.007,0.007,0.007,0.007,
-0.003,-0.003,-0.003,-0.003,
0.025,0.025,0.025,0.025,
0.051,0.051,0.051,0.051,
0.008,0.008,0.008,0.008,
-0.018,-0.018,-0.018,-0.018,
0.005,0.005,0.005,0.005,
-0.003,-0.003,-0.003,-0.003,
-0.021,-0.021,-0.021,-0.021,
-0.014,-0.014,-0.014,-0.014,
-0.006,-0.006,-0.006,-0.006,
0.017,0.017,0.017,0.017,
-0.007,-0.007,-0.007,-0.007,
-0.011,-0.011,-0.011,-0.011,
0.041,0.041,0.041,0.041,
0.051,0.051,0.051,0.051,
-0.004,-0.004,-0.004,-0.004,
-0.049,-0.049,-0.049,-0.049,
-0.007,-0.007,-0.007,-0.007,
-0.039,-0.039,-0.039,-0.039,
-0.034,-0.034,-0.034,-0.034,
0.051,0.051,0.051,0.051,
0.006,0.006,0.006,0.006,
-0.071,-0.071,-0.071,-0.071,
0.008,0.008,0.008,0.008,
-0.099,-0.099,-0.099,-0.099,
-0.022,-0.022,-0.022,-0.022,
0.003,0.003,0.003,0.003,
-0.062,-0.062,-0.062,-0.062,
0.008,0.008,0.008,0.008,
0.001,0.001,0.001,0.001,
-0.003,-0.003,-0.003,-0.003,
0.008,0.008,0.008,0.008,
0.028,0.028,0.028,0.028,
0.067,0.067,0.067,0.067,
-0.01,-0.01,-0.01,-0.01,
0.03,0.03,0.03,0.03,
0.018,0.018,0.018,0.018,
0.017,0.017,0.017,0.017,
-0.013,-0.013,-0.013,-0.013,
0.055,0.055,0.055,0.055,
0.026,0.026,0.026,0.026,
0.112,0.112,0.112,0.112,
-0.026,-0.026,-0.026,-0.026,
0.085,0.085,0.085,0.085,
-0.006,-0.006,-0.006,-0.006,
0.029,0.029,0.029,0.029,
0.007,0.007,0.007,0.007,
-0.021,-0.021,-0.021,-0.021,
-0.035,-0.035,-0.035,-0.035,
-0.001,-0.001,-0.001,-0.001,
-0.008,-0.008,-0.008,-0.008,
-0.011,-0.011,-0.011,-0.011,
-0.014,-0.014,-0.014,-0.014,
0.001,0.001,0.001,0.001,
-0.028,-0.028,-0.028,-0.028,
0.029,0.029,0.029,0.029,
-0.001,-0.001,-0.001,-0.001,
-0.038,-0.038,-0.038,-0.038,
-0.001,-0.001,-0.001,-0.001,
-0.018,-0.018,-0.018,-0.018,
-0.01,-0.01,-0.01,-0.01,
0.064,0.064,0.064,0.064,
0.046,0.046,0.046,0.046,
0.076,0.076,0.076,0.076,
0.041,0.041,0.041,0.041,
0.019,0.019,0.019,0.019,
0.055,0.055,0.055,0.055,
0.014,0.014,0.014,0.014,
-0.053,-0.053,-0.053,-0.053,
0.035,0.035,0.035,0.035,
-0.019,-0.019,-0.019,-0.019,
0.02,0.02,0.02,0.02,
-0.011,-0.011,-0.011,-0.011,
0.02,0.02,0.02,0.02,
-0.01,-0.01,-0.01,-0.01,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.016,0.015,0.12,-0.045,
MEDs,0.016,0.015,0.12,-0.045,
MEDs,0.016,0.015,0.12,-0.045,
MEDs,0.016,0.015,0.12,-0.045,


AVGs,-0.002,-0.003,0.083,-0.105,
MEDs,-0.002,-0.003,0.083,-0.105,
MEDs,-0.002,-0.003,0.083,-0.105,
MEDs,-0.002,-0.003,0.083,-0.105,


AVGs,-0,-0.003,0.096,-0.087,
MEDs,-0,-0.003,0.096,-0.087,
MEDs,-0,-0.003,0.096,-0.087,
MEDs,-0,-0.003,0.096,-0.087,


AVGs,-0.004,-0,0.099,-0.119,
MEDs,-0.004,-0,0.099,-0.119,
MEDs,-0.004,-0,0.099,-0.119,
MEDs,-0.004,-0,0.099,-0.119,


AVGs,0.006,0.002,0.112,-0.099,
MEDs,0.006,0.002,0.112,-0.099,
MEDs,0.006,0.002,0.112,-0.099,
MEDs,0.006,0.002,0.112,-0.099,



